epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 306.253 13.7555 12.7514 -1
0 0.000692135 -1 0.0335916 0.000828934 0.964015 0.971462 0.977632 57.8859 259.926 18.994 9.72352 0.394214
1 0.000145519 -1 0.0450141 0.0103896 0.960187 0.971578 0.978435 59.1435 260.82 18.6707 10.1266 0.390032
2 0.00010175 -1 0.0506879 0.0156326 0.956015 0.972481 0.979298 61.6286 261.859 18.2788 10.465 0.381669
3 7.93766e-05 -1 0.0548893 0.0190696 0.952626 0.974006 0.98048 64.3837 262.982 17.8401 10.628 0.373573
4 6.47161e-05 -1 0.057918 0.0214247 0.949363 0.975636 0.981436 67.351 264.116 17.3973 10.741 0.366157
5 5.39925e-05 -1 0.0598389 0.0230075 0.94446 0.976677 0.982488 70.2852 265.357 16.9052 10.9378 0.358947
6 4.57999e-05 -1 0.061293 0.0239261 0.940229 0.97796 0.983562 73.2289 266.581 16.4116 11.0126 0.352774
7 3.92636e-05 -1 0.0622169 0.0247348 0.934538 0.978866 0.984717 75.9539 267.876 15.8979 11.1355 0.347324
8 3.39856e-05 -1 0.0631492 0.0248764 0.929758 0.979908 0.98549 78.7563 269.027 15.4384 11.1771 0.34246
9 2.96484e-05 -1 0.0633198 0.0251001 0.923293 0.980658 0.986305 81.3834 270.247 14.9707 11.2713 0.338467
10 2.60669e-05 -1 0.063461 0.0253256 0.916311 0.981329 0.98711 83.5887 271.429 14.526 11.343 0.335376
11 2.30784e-05 -1 0.0633668 0.0252365 0.908507 0.981826 0.987643 84.6045 272.525 14.1205 11.4426 0.332566
12 2.05361e-05 -1 0.0634358 0.0252243 0.901235 0.982426 0.988184 85.398 273.527 13.7492 11.4608 0.3301
13 1.84037e-05 -1 0.0631361 0.025245 0.892406 0.982901 0.988742 86.5476 274.569 13.3985 11.511 0.328104
14 1.65603e-05 -1 0.0626945 0.0251152 0.881786 0.983175 0.989183 87.5309 275.557 13.0738 11.6029 0.326635
15 1.50065e-05 -1 0.0624634 0.0250701 0.871936 0.983586 0.989768 88.4045 276.461 12.7929 11.6175 0.324961
16 1.36501e-05 -1 0.0621284 0.0250628 0.860313 0.983842 0.99031 89.2918 277.337 12.5443 11.6661 0.323835
17 1.24823e-05 -1 0.0618432 0.0248786 0.848109 0.984095 0.99079 89.963 278.139 12.34 11.6736 0.322804
18 1.14532e-05 -1 0.0614724 0.0248652 0.835092 0.984316 0.991206 90.5989 278.897 12.1905 11.6565 0.321853
19 1.05728e-05 -1 0.0611913 0.0248828 0.821419 0.984536 0.991559 91.2665 279.62 12.1079 11.5813 0.321163
20 9.77877e-06 -1 0.0607785 0.024982 0.806481 0.984717 0.991841 92.034 280.33 12.0986 11.4545 0.320419
21 9.08817e-06 -1 0.060442 0.0251029 0.791548 0.984948 0.992107 92.5901 280.969 12.0925 11.307 0.319896
22 8.47311e-06 -1 0.0601287 0.0250045 0.773976 0.985029 0.992348 93.0158 281.566 12.1238 11.197 0.31932
23 7.92189e-06 -1 0.0598729 0.025157 0.758357 0.985286 0.992549 93.6644 282.16 12.1189 11.0594 0.318857
24 7.42901e-06 -1 0.0594694 0.0252047 0.738791 0.985358 0.992725 94.0624 282.699 12.1654 10.942 0.318821
25 6.99321e-06 -1 0.0592005 0.0252825 0.719769 0.985474 0.992884 94.5423 283.219 12.1939 10.8411 0.318432
26 6.60121e-06 -1 0.0589526 0.0253515 0.699793 0.985614 0.993031 94.9189 283.704 12.2112 10.7374 0.318003
27 6.24082e-06 -1 0.0587172 0.0255314 0.678488 0.985683 0.993152 95.2626 284.152 12.2492 10.6488 0.31779
28 5.91267e-06 -1 0.0584212 0.0256616 0.657927 0.985822 0.99326 95.767 284.617 12.267 10.5587 0.317674
29 5.62641e-06 -1 0.0581865 0.0258169 0.634229 0.985864 0.993358 96.0226 285.017 12.3085 10.4805 0.317469
30 5.36112e-06 -1 0.0578167 0.0259579 0.61141 0.985941 0.993443 96.4895 285.445 12.3426 10.4102 0.317389
31 5.11722e-06 -1 0.0577316 0.0260474 0.587847 0.986031 0.993532 96.7191 285.803 12.3571 10.3487 0.31719
32 4.89238e-06 -1 0.0574723 0.0263072 0.562949 0.986085 0.9936 96.9799 286.154 12.39 10.2793 0.317206
33 4.68866e-06 -1 0.0572735 0.0263582 0.539501 0.986193 0.993672 97.3565 286.52 12.4002 10.2262 0.317102
34 4.50108e-06 -1 0.0570707 0.0266121 0.514489 0.98625 0.993732 97.6054 286.84 12.4246 10.1744 0.316997
35 4.32592e-06 -1 0.0568672 0.0268149 0.4884 0.986309 0.993788 97.813 287.145 12.4469 10.1202 0.316924
36 4.1625e-06 -1 0.0566517 0.0269831 0.462871 0.986346 0.993832 98.1283 287.46 12.4805 10.072 0.316866
37 4.01516e-06 -1 0.0565079 0.0271808 0.438161 0.986446 0.993884 98.3558 287.745 12.4827 10.0256 0.316899
38 3.8755e-06 -1 0.0563032 0.0273584 0.411732 0.986477 0.993927 98.5635 288.019 12.509 9.99047 0.316891
39 3.74943e-06 -1 0.0561498 0.0275612 0.385276 0.986515 0.993966 98.7631 288.282 12.5324 9.95147 0.316718
40 3.62673e-06 -1 0.056022 0.0277885 0.36166 0.986574 0.994002 99.0448 288.546 12.5477 9.91873 0.316726
41 3.51204e-06 -1 0.0558052 0.0280174 0.336236 0.986645 0.994042 99.2062 288.784 12.5528 9.88459 0.316699
42 3.41233e-06 -1 0.0555971 0.028188 0.309758 0.986649 0.99407 99.4046 289.024 12.5864 9.85542 0.316808
43 3.30818e-06 -1 0.0554736 0.028386 0.285704 0.986692 0.994095 99.6345 289.258 12.6057 9.82149 0.316797
44 3.21524e-06 -1 0.0553183 0.0286296 0.262122 0.986749 0.994127 99.8086 289.472 12.6128 9.79484 0.31684
45 3.12997e-06 -1 0.0552093 0.0287929 0.233877 0.986749 0.994157 99.8309 289.659 12.6371 9.77158 0.316751
46 3.04379e-06 -1 0.0550591 0.0290332 0.214177 0.986815 0.994179 100.128 289.881 12.6442 9.74694 0.316824
47 2.96629e-06 -1 0.054883 0.0292224 0.190964 0.986848 0.994201 100.293 290.078 12.6605 9.72079 0.316794
48 2.89223e-06 -1 0.0548068 0.0294335 0.166088 0.986868 0.994224 100.349 290.249 12.6763 9.69658 0.316867
49 2.82181e-06 -1 0.0546277 0.0296226 0.145888 0.986898 0.994244 100.581 290.447 12.6916 9.68158 0.316895
50 2.75275e-06 -1 0.0544919 0.0298547 0.123762 0.986925 0.994264 100.689 290.615 12.7054 9.65872 0.316895
51 2.68976e-06 -1 0.0543339 0.0300882 0.104763 0.986967 0.994278 100.889 290.794 12.7171 9.63351 0.317067
52 2.62979e-06 -1 0.0542077 0.0303103 0.0839212 0.98698 0.994298 100.989 290.951 12.7315 9.6218 0.316963
53 2.5707e-06 -1 0.054092 0.0304662 0.062644 0.986984 0.994314 101.086 291.106 12.7518 9.60483 0.317014
54 2.51584e-06 -1 0.0539109 0.0307042 0.0422419 0.987 0.994331 101.151 291.247 12.7655 9.58574 0.317139
55 2.4645e-06 -1 0.0538361 0.0309619 0.0281533 0.987086 0.99435 101.356 291.406 12.7529 9.56815 0.317081
56 2.41414e-06 -1 0.0537097 0.0311652 0.0111236 0.987094 0.994364 101.505 291.554 12.7696 9.55888 0.317159
57 2.36309e-06 -1 0.0535462 0.0313111 0.00792509 0.987098 0.994376 101.589 291.692 12.7885 9.54132 0.317297
58 2.31821e-06 -1 0.0534453 0.0315253 0.0219952 0.987143 0.994392 101.747 291.832 12.7884 9.52996 0.317311
59 2.27454e-06 -1 0.0533243 0.0317119 0.0390309 0.987167 0.994405 101.829 291.96 12.7974 9.51309 0.317317
60 2.23061e-06 -1 0.0531994 0.0319054 0.0545041 0.98718 0.994417 101.93 292.086 12.8096 9.49989 0.317426
61 2.18984e-06 -1 0.0531204 0.0321086 0.0677451 0.987222 0.994431 102.061 292.212 12.8093 9.48852 0.317427
62 2.14907e-06 -1 0.0529726 0.032284 0.084054 0.98722 0.994443 102.108 292.324 12.8249 9.47701 0.317436
63 2.11214e-06 -1 0.0528866 0.0324617 0.0978143 0.987257 0.994459 102.181 292.435 12.8233 9.46626 0.317464
64 2.07612e-06 -1 0.0527212 0.0326513 0.109751 0.987272 0.994463 102.337 292.558 12.8381 9.44811 0.317595
65 2.03957e-06 -1 0.0526435 0.0327957 0.124406 0.987288 0.994482 102.358 292.657 12.8404 9.44528 0.317571
66 2.00551e-06 -1 0.0524885 0.0330169 0.135038 0.987285 0.994484 102.513 292.772 12.8607 9.43177 0.317674
67 1.9719e-06 -1 0.0523767 0.0331917 0.145986 0.987321 0.994497 102.614 292.876 12.8593 9.42138 0.317763
68 1.93924e-06 -1 0.0522696 0.0333721 0.157517 0.987339 0.994509 102.677 292.971 12.8631 9.41407 0.317704
69 1.9084e-06 -1 0.0521803 0.0335605 0.168867 0.987362 0.994519 102.742 293.065 12.8677 9.39836 0.317833
70 1.87858e-06 -1 0.0520747 0.0337216 0.178579 0.987395 0.994532 102.834 293.162 12.8653 9.39264 0.31789
71 1.8524e-06 -1 0.0519553 0.0339177 0.189188 0.987381 0.994536 102.912 293.252 12.8843 9.38273 0.317926
72 1.82256e-06 -1 0.0518446 0.0340432 0.199944 0.987392 0.994545 102.97 293.341 12.8921 9.37095 0.318028
73 1.79457e-06 -1 0.0517703 0.0342579 0.209315 0.987423 0.994558 103.015 293.42 12.8886 9.36092 0.318011
74 1.76885e-06 -1 0.051658 0.0343817 0.217147 0.987445 0.994566 103.135 293.513 12.8922 9.35339 0.318012
75 1.74285e-06 -1 0.0515402 0.0345514 0.226598 0.987441 0.994573 103.182 293.59 12.904 9.34479 0.318186
76 1.71785e-06 -1 0.0514268 0.0347297 0.235012 0.987471 0.994584 103.242 293.669 12.9013 9.33454 0.318192
77 1.69528e-06 -1 0.0513383 0.0348603 0.244573 0.987482 0.994596 103.258 293.74 12.9033 9.33101 0.318154
78 1.67072e-06 -1 0.0511631 0.0350183 0.251406 0.987485 0.994601 103.371 293.823 12.9143 9.32209 0.31841
79 1.64759e-06 -1 0.0510596 0.0351337 0.2605 0.987491 0.994611 103.384 293.889 12.9192 9.3146 0.318378
80 1.62523e-06 -1 0.0509717 0.0352451 0.266375 0.987518 0.994619 103.5 293.972 12.9187 9.3076 0.318441
81 1.60357e-06 -1 0.0508428 0.0354192 0.274735 0.987505 0.994625 103.516 294.032 12.9319 9.29948 0.318526
82 1.58329e-06 -1 0.0507893 0.0355398 0.280654 0.987541 0.994638 103.588 294.103 12.9231 9.29687 0.318534
83 1.5626e-06 -1 0.0506751 0.0357133 0.28584 0.987571 0.994641 103.69 294.175 12.9241 9.27745 0.318656
