epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 302.411 15.7152 13.8839 -1
0 0.000497041 -1 0.169244 0.24551 0.461935 0.996536 0.997743 115.521 299.452 16.3545 2.78629 0.651319
1 7.73104e-05 -1 0.220528 0.301304 0.512652 0.996387 0.9978 114.729 298.288 16.4727 2.49907 0.6399
2 4.08495e-05 -1 0.250768 0.33348 0.582262 0.99627 0.997821 114.627 297.543 16.5051 2.39162 0.633884
3 2.63826e-05 -1 0.271573 0.355569 0.602556 0.996233 0.997829 114.006 296.854 16.5001 2.28343 0.629896
4 1.89287e-05 -1 0.287285 0.371874 0.636806 0.996081 0.997866 113.9 296.385 16.493 2.31074 0.626801
5 1.45084e-05 -1 0.299835 0.38457 0.655775 0.996093 0.997832 113.608 295.982 16.4576 2.33578 0.624546
6 1.16083e-05 -1 0.309979 0.395108 0.655458 0.996012 0.997884 113.163 295.611 16.4291 2.28686 0.622548
7 9.61499e-06 -1 0.318897 0.403639 0.679377 0.996022 0.997884 113.165 295.38 16.3871 2.24873 0.620897
8 8.16014e-06 -1 0.326412 0.41103 0.684362 0.995971 0.997907 112.979 295.159 16.3457 2.27303 0.619685
9 7.07055e-06 -1 0.333333 0.417179 0.688845 0.996011 0.997895 112.748 294.956 16.2948 2.26708 0.61836
10 6.19559e-06 -1 0.339365 0.422684 0.694332 0.995991 0.997911 112.67 294.821 16.246 2.28567 0.617302
11 5.51818e-06 -1 0.344931 0.427547 0.698987 0.995973 0.997941 112.608 294.709 16.1977 2.26742 0.616334
12 4.95741e-06 -1 0.350066 0.431786 0.702289 0.995979 0.997965 112.548 294.621 16.1445 2.23831 0.615242
13 4.49796e-06 -1 0.354711 0.435777 0.702502 0.995998 0.997969 112.42 294.522 16.0893 2.2544 0.614441
14 4.10477e-06 -1 0.359107 0.439203 0.707324 0.99602 0.99798 112.414 294.464 16.0334 2.24372 0.613548
15 3.77136e-06 -1 0.363085 0.442403 0.706421 0.996005 0.998005 112.344 294.4 15.9819 2.2558 0.612792
16 3.48879e-06 -1 0.366863 0.445255 0.707757 0.996005 0.998026 112.334 294.363 15.928 2.25679 0.61208
17 3.24972e-06 -1 0.370451 0.44792 0.70907 0.996047 0.99803 112.275 294.313 15.8711 2.24514 0.611404
18 3.03767e-06 -1 0.373742 0.450496 0.712245 0.996064 0.998042 112.308 294.293 15.8151 2.2518 0.61078
19 2.84047e-06 -1 0.376929 0.452766 0.709089 0.996054 0.99807 112.24 294.257 15.7638 2.2515 0.610081
20 2.67848e-06 -1 0.379899 0.454982 0.710122 0.996075 0.998077 112.247 294.243 15.7079 2.26854 0.609515
21 2.52241e-06 -1 0.382817 0.456963 0.708709 0.996104 0.998091 112.196 294.22 15.6536 2.25297 0.608868
22 2.39312e-06 -1 0.385634 0.458698 0.711532 0.996123 0.998098 112.245 294.217 15.6 2.26953 0.608278
23 2.27461e-06 -1 0.388109 0.460639 0.710525 0.996127 0.998119 112.241 294.21 15.548 2.26837 0.607971
24 2.16716e-06 -1 0.390565 0.462347 0.708018 0.996137 0.998141 112.194 294.193 15.4982 2.25508 0.607392
25 2.06255e-06 -1 0.392968 0.463932 0.707821 0.996171 0.998148 112.192 294.193 15.4444 2.25131 0.606949
26 1.97224e-06 -1 0.395307 0.465432 0.705903 0.996186 0.998166 112.158 294.181 15.3947 2.24202 0.606377
27 1.89456e-06 -1 0.397506 0.466855 0.708061 0.99621 0.998172 112.211 294.19 15.3433 2.25323 0.605984
28 1.82015e-06 -1 0.399586 0.468251 0.705953 0.996232 0.998184 112.177 294.184 15.2931 2.25199 0.605565
29 1.74643e-06 -1 0.40163 0.469613 0.703591 0.996249 0.998201 112.135 294.172 15.2453 2.23629 0.605122
30 1.6844e-06 -1 0.403571 0.470886 0.701936 0.996259 0.998211 112.137 294.178 15.1967 2.25838 0.604798
31 1.62581e-06 -1 0.405526 0.472095 0.703924 0.996293 0.998221 112.17 294.183 15.1481 2.23718 0.604333
32 1.56862e-06 -1 0.407332 0.47327 0.701474 0.996297 0.998237 112.155 294.184 15.1023 2.24613 0.603991
33 1.51716e-06 -1 0.409094 0.474437 0.702777 0.996318 0.998243 112.199 294.195 15.0547 2.25745 0.603679
