epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
0 0.000552344 -1 0.00778352 0.0206696 0.564153 0.988817 0.988817 125.024 302.069 20.5529 13.2983 0.155249
1 0.000132992 -1 0.00269954 0.0234442 0.629105 0.989485 0.989485 130.753 306.004 21.2241 13.4132 0.157914
2 9.79048e-05 -1 0.00101931 0.024496 0.643035 0.98957 0.98957 131.119 306.623 21.509 13.439 0.15861
3 8.13554e-05 -1 0.000460885 0.0252413 0.648006 0.989588 0.989588 131.232 306.855 21.6361 13.4574 0.158183
4 7.05885e-05 -1 0.000227151 0.025982 0.647767 0.989553 0.989553 131.089 306.736 21.7144 13.4672 0.158394
5 6.25765e-05 -1 0.000613846 0.0265025 0.646177 0.989542 0.989542 130.992 306.619 21.6935 13.4593 0.158382
6 5.62664e-05 -1 0.00132996 0.0272466 0.641108 0.989481 0.989481 130.773 306.341 21.6279 13.4641 0.158375
7 5.11121e-05 -1 0.0022517 0.028032 0.638816 0.989467 0.989467 130.678 306.171 21.5925 13.4519 0.158725
8 4.67874e-05 -1 0.0030432 0.028828 0.634908 0.989453 0.989453 130.684 306.117 21.4525 13.4511 0.159003
9 4.308e-05 -1 0.00400261 0.0295912 0.631178 0.989448 0.989448 130.638 305.999 21.3355 13.4368 0.159545
10 3.98378e-05 -1 0.00501836 0.030395 0.626752 0.989437 0.989437 130.609 305.902 21.1942 13.4286 0.160137
11 3.69674e-05 -1 0.00593023 0.0311165 0.62136 0.989426 0.989426 130.538 305.766 21.0327 13.4134 0.16087
12 3.44126e-05 -1 0.00696371 0.0319106 0.617671 0.989427 0.989427 130.458 305.67 20.9157 13.3964 0.161367
13 3.21637e-05 -1 0.00813634 0.0326172 0.614838 0.989443 0.989443 130.351 305.637 20.798 13.3765 0.162829
14 3.01135e-05 -1 0.0091447 0.0332417 0.610386 0.989448 0.989448 130.168 305.548 20.6519 13.3552 0.164018
15 2.82657e-05 -1 0.0102642 0.0339213 0.606819 0.989458 0.989458 129.997 305.468 20.5348 13.3319 0.164622
16 2.65837e-05 -1 0.0112472 0.0346281 0.601536 0.989445 0.989445 129.797 305.369 20.3909 13.3216 0.165456
17 2.50572e-05 -1 0.012339 0.0353749 0.596708 0.989437 0.989437 129.639 305.293 20.2526 13.3104 0.166195
18 2.3639e-05 -1 0.013376 0.0359423 0.593673 0.989455 0.989455 129.573 305.27 20.1339 13.2873 0.167551
19 2.2343e-05 -1 0.0144598 0.0366021 0.589187 0.989445 0.989445 129.411 305.183 20.0192 13.2765 0.168238
