epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 300.78 15.7427 13.2006 -1
0 0.000424692 -1 0.00728364 0.0751854 0.0983875 0.973691 0.991192 126.92 307.299 21.9308 12.8791 0.11435
1 0.00020244 -1 0.0194583 0.0794568 0.170419 0.973153 0.991087 124.894 306.129 21.9831 12.8432 0.143521
2 0.000137068 -1 0.0276162 0.0813287 0.188304 0.973986 0.991246 123.873 305.174 21.4839 12.8155 0.161344
3 0.000105108 -1 0.0339941 0.0819011 0.209862 0.974268 0.991297 122.918 304.594 21.2821 12.7766 0.174835
4 8.58239e-05 -1 0.0389021 0.0813766 0.213088 0.974672 0.991436 122.487 304.043 21.0444 12.7396 0.185893
5 7.25422e-05 -1 0.0429594 0.0800972 0.22204 0.975228 0.991512 121.783 303.765 20.774 12.6989 0.195267
6 6.25834e-05 -1 0.0467838 0.0788453 0.234098 0.975505 0.991546 121.15 303.505 20.6187 12.6587 0.203255
7 5.47124e-05 -1 0.0500206 0.0775957 0.229802 0.975955 0.991704 120.887 303.153 20.4044 12.6116 0.210855
8 4.83532e-05 -1 0.0532677 0.0763672 0.232382 0.976189 0.991764 120.563 302.869 20.2626 12.5759 0.218146
9 4.30271e-05 -1 0.0561494 0.0750382 0.237893 0.976505 0.991795 120.124 302.665 20.0887 12.5458 0.224507
10 3.8524e-05 -1 0.0587593 0.0740824 0.237763 0.976837 0.991894 119.789 302.419 19.9305 12.5013 0.230006
11 3.46992e-05 -1 0.0613351 0.0731577 0.237417 0.977033 0.991958 119.553 302.185 19.8183 12.4658 0.235535
12 3.14581e-05 -1 0.0635923 0.072306 0.236118 0.977265 0.992024 119.331 301.975 19.6941 12.4309 0.240428
13 2.86296e-05 -1 0.0657172 0.0714559 0.233636 0.977506 0.992079 119.143 301.774 19.5603 12.4035 0.244491
14 2.61646e-05 -1 0.0677357 0.0707288 0.237175 0.977806 0.992124 118.758 301.643 19.4161 12.3701 0.248962
15 2.40179e-05 -1 0.0695545 0.0699638 0.2267 0.977946 0.992201 118.847 301.414 19.325 12.3444 0.252605
16 2.21284e-05 -1 0.0712967 0.0694474 0.231779 0.978204 0.992236 118.44 301.309 19.2042 12.3114 0.256048
17 2.04538e-05 -1 0.0728855 0.0689045 0.22859 0.978397 0.992284 118.312 301.161 19.0998 12.2861 0.2591
18 1.89777e-05 -1 0.0744893 0.0684069 0.225817 0.978552 0.992317 118.193 301.018 19.0064 12.2664 0.262422
19 1.76497e-05 -1 0.0758832 0.068046 0.225735 0.97865 0.992358 118.025 300.899 18.9559 12.236 0.264829
20 1.64791e-05 -1 0.077194 0.067563 0.225622 0.978802 0.992376 117.86 300.8 18.868 12.2189 0.267521
21 1.54173e-05 -1 0.078501 0.0671914 0.221414 0.978857 0.992405 117.849 300.672 18.8224 12.2012 0.270015
22 1.4461e-05 -1 0.079579 0.0668069 0.217498 0.979034 0.992454 117.772 300.571 18.7346 12.1774 0.271916
23 1.36028e-05 -1 0.0806721 0.066407 0.220998 0.979206 0.992462 117.521 300.519 18.6451 12.161 0.274078
24 1.28279e-05 -1 0.0817566 0.0662153 0.218208 0.979244 0.992497 117.486 300.417 18.6188 12.1372 0.275914
25 1.2119e-05 -1 0.0826882 0.0659103 0.213291 0.97936 0.992533 117.482 300.322 18.5526 12.1205 0.277722
26 1.14691e-05 -1 0.0836415 0.0656533 0.214641 0.979384 0.992531 117.382 300.263 18.5251 12.1086 0.279163
27 1.08792e-05 -1 0.0844933 0.0653664 0.21208 0.979506 0.992566 117.324 300.193 18.4629 12.0887 0.280933
28 1.03431e-05 -1 0.0852359 0.0651557 0.209248 0.979601 0.992601 117.28 300.119 18.4139 12.0684 0.282208
29 9.83743e-06 -1 0.0860164 0.0648796 0.210196 0.979703 0.992614 117.158 300.077 18.3596 12.053 0.283469
30 9.38102e-06 -1 0.0867781 0.0646218 0.207619 0.979725 0.99263 117.172 300.011 18.335 12.0402 0.284904
31 8.9603e-06 -1 0.087467 0.0644494 0.207377 0.979815 0.992647 117.084 299.964 18.2867 12.0248 0.286281
32 8.56848e-06 -1 0.0880815 0.0642283 0.205748 0.979921 0.992673 117.027 299.914 18.2325 12.0087 0.287212
33 8.20812e-06 -1 0.0887827 0.064109 0.203541 0.979935 0.992696 117.032 299.855 18.2191 11.9911 0.288298
34 7.8686e-06 -1 0.0894102 0.0639308 0.205697 0.979976 0.992698 116.926 299.827 18.1917 11.9783 0.28936
