epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
0 0.00129855 -1 0.118342 0.059162 0.238662 0.987172 0.990316 124.834 316.858 18.6396 15.0008 0.207977
1 0.000287047 -1 0.136859 0.0662677 0.663886 0.989255 0.991961 135.846 319.145 18.7325 14.1202 0.221742
2 0.000179615 -1 0.146734 0.0711886 0.750498 0.989862 0.992612 142.258 319.923 18.6831 13.8048 0.230539
3 0.000126833 -1 0.152203 0.0762339 0.767873 0.990124 0.993016 146.752 320.811 18.4199 13.7225 0.236644
4 9.56355e-05 -1 0.156969 0.0816278 0.767611 0.990285 0.993213 146.148 321.375 18.273 13.6878 0.24143
5 7.52469e-05 -1 0.159845 0.0860585 0.755321 0.9903 0.993349 144.239 321.48 18.0945 13.7004 0.244501
6 6.12678e-05 -1 0.161933 0.0907699 0.754572 0.990444 0.993468 143.709 322.103 17.9259 13.6913 0.247459
7 5.1066e-05 -1 0.163402 0.0945941 0.741867 0.990419 0.993532 142.489 322.08 17.8303 13.7072 0.249137
8 4.34488e-05 -1 0.164689 0.0980762 0.736234 0.990481 0.993584 141.867 322.233 17.733 13.6977 0.251603
9 3.75856e-05 -1 0.165676 0.101141 0.725789 0.990482 0.99361 141.01 322.119 17.6832 13.6897 0.253086
10 3.29558e-05 -1 0.166084 0.103973 0.721196 0.990532 0.993652 140.592 322.188 17.5784 13.6808 0.253839
11 2.92418e-05 -1 0.16649 0.106365 0.712556 0.990535 0.993681 139.976 322.066 17.4878 13.6785 0.255126
12 2.61907e-05 -1 0.166865 0.108535 0.709539 0.990601 0.993702 139.673 322.049 17.4035 13.6551 0.255979
13 2.3676e-05 -1 0.167049 0.110604 0.696568 0.990559 0.993711 138.892 321.738 17.3571 13.6539 0.256714
14 2.15829e-05 -1 0.167342 0.112413 0.699328 0.990659 0.993723 138.919 321.819 17.3168 13.6122 0.257739
15 1.98046e-05 -1 0.167245 0.113931 0.69181 0.990642 0.993739 138.488 321.643 17.2609 13.61 0.257977
16 1.82898e-05 -1 0.167294 0.115466 0.689575 0.990693 0.993747 138.281 321.56 17.2126 13.5825 0.258524
17 1.69855e-05 -1 0.167434 0.116884 0.68373 0.990704 0.993752 137.924 321.37 17.1647 13.5669 0.259317
18 1.58527e-05 -1 0.167344 0.11808 0.678137 0.990704 0.993758 137.606 321.199 17.126 13.555 0.259858
19 1.48946e-05 -1 0.167352 0.119152 0.679763 0.990776 0.993761 137.596 321.178 17.0935 13.5197 0.260632
20 1.40135e-05 -1 0.167537 0.120274 0.680324 0.990823 0.993759 137.559 321.114 17.0805 13.4897 0.261089
21 1.32497e-05 -1 0.167249 0.121144 0.674893 0.990815 0.993768 137.272 320.942 17.0259 13.4861 0.261517
22 1.25681e-05 -1 0.167275 0.122087 0.671399 0.990844 0.993757 137.033 320.769 17.0268 13.4552 0.262051
23 1.19637e-05 -1 0.167144 0.122834 0.667608 0.990858 0.993754 136.808 320.605 17.0004 13.4384 0.262323
24 1.1418e-05 -1 0.166857 0.123551 0.667355 0.990884 0.993761 136.763 320.557 16.9607 13.4256 0.262619
25 1.09117e-05 -1 0.166718 0.124078 0.660349 0.99088 0.99375 136.396 320.302 16.9456 13.4094 0.262928
26 1.04659e-05 -1 0.166617 0.124741 0.664663 0.990939 0.993754 136.537 320.334 16.915 13.3854 0.26359
27 1.00591e-05 -1 0.166215 0.125195 0.658501 0.990927 0.993755 136.237 320.138 16.8685 13.3838 0.263514
28 9.67914e-06 -1 0.166203 0.125824 0.658857 0.990964 0.993741 136.194 320.059 16.8885 13.3542 0.264034
29 9.33516e-06 -1 0.166011 0.126279 0.657323 0.990979 0.993739 136.094 319.959 16.8634 13.3426 0.26426
30 9.00803e-06 -1 0.165726 0.126805 0.653698 0.990978 0.993735 135.912 319.828 16.8457 13.3357 0.264419
31 8.72405e-06 -1 0.165555 0.127123 0.652172 0.990993 0.993731 135.813 319.732 16.8216 13.3254 0.264898
32 8.44289e-06 -1 0.165346 0.127496 0.648867 0.990994 0.99372 135.643 319.593 16.8174 13.3159 0.264979
33 8.18423e-06 -1 0.165162 0.127839 0.647174 0.991012 0.993714 135.532 319.491 16.7963 13.3035 0.265319
34 7.9487e-06 -1 0.164962 0.128128 0.644506 0.991011 0.993702 135.397 319.373 16.798 13.2959 0.265644
35 7.73345e-06 -1 0.164663 0.128436 0.641519 0.991003 0.993697 135.262 319.261 16.7831 13.2951 0.265773
36 7.51303e-06 -1 0.164464 0.1286 0.645339 0.991067 0.99369 135.352 319.268 16.7544 13.2703 0.265993
37 7.32547e-06 -1 0.16429 0.128883 0.641847 0.991058 0.993676 135.188 319.137 16.7663 13.2644 0.266354
38 7.13865e-06 -1 0.164054 0.129176 0.637827 0.991042 0.993668 135.017 319.015 16.7537 13.2684 0.266645
39 6.96987e-06 -1 0.16375 0.129372 0.635897 0.991047 0.993661 134.917 318.928 16.7296 13.2663 0.26666
40 6.79842e-06 -1 0.163501 0.129571 0.632062 0.991052 0.993649 134.728 318.798 16.7098 13.2601 0.267038
41 6.65324e-06 -1 0.16336 0.129703 0.634319 0.991082 0.993638 134.781 318.779 16.7041 13.2473 0.267183
42 6.49131e-06 -1 0.163181 0.129937 0.636135 0.991096 0.993627 134.836 318.772 16.7144 13.2412 0.267446
43 6.35542e-06 -1 0.162861 0.130012 0.62979 0.991069 0.993617 134.578 318.606 16.6924 13.2504 0.267598
44 6.22148e-06 -1 0.16264 0.130223 0.62663 0.991066 0.993605 134.434 318.502 16.6776 13.2507 0.267868
45 6.09609e-06 -1 0.162427 0.130317 0.626934 0.991078 0.993591 134.422 318.46 16.6793 13.2457 0.267904
46 5.97767e-06 -1 0.162248 0.130412 0.625214 0.99108 0.993575 134.333 318.377 16.6776 13.2438 0.26801
47 5.86075e-06 -1 0.16219 0.13052 0.625336 0.99109 0.99356 134.312 318.328 16.6787 13.2398 0.268543
48 5.74829e-06 -1 0.161804 0.130632 0.62402 0.991087 0.99355 134.253 318.283 16.6669 13.2451 0.268448
49 5.64136e-06 -1 0.161637 0.130779 0.621856 0.991081 0.993536 134.157 318.205 16.6586 13.2493 0.268676
50 5.53773e-06 -1 0.161368 0.130749 0.617729 0.991079 0.993517 133.97 318.085 16.6507 13.2477 0.268879
51 5.44666e-06 -1 0.161206 0.130783 0.62008 0.991104 0.993506 134.029 318.089 16.6323 13.2436 0.269073
52 5.3432e-06 -1 0.160982 0.130984 0.615356 0.991078 0.993487 133.849 317.973 16.645 13.2524 0.269163
53 5.25853e-06 -1 0.16084 0.130978 0.616003 0.991094 0.993469 133.843 317.937 16.6404 13.2478 0.26931
