epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 297.771 18.9971 12.4957 -1
0 0.000347778 -1 0.0507284 0.122432 0.770599 0.994307 0.999049 111.202 291.274 12.516 3.81081 0.226923
1 6.89847e-05 -1 0.0756542 0.169804 0.824747 0.994229 0.999203 109.088 290.505 12.5865 3.32264 0.211796
2 4.3113e-05 -1 0.0918738 0.202104 0.843231 0.994117 0.999262 107.987 289.824 12.6381 3.11038 0.202972
3 3.0741e-05 -1 0.103743 0.226653 0.857524 0.993982 0.999314 107.098 289.568 12.6771 2.96363 0.196618
4 2.34777e-05 -1 0.113107 0.246193 0.867244 0.993897 0.999338 106.452 289.388 12.6999 2.88897 0.192012
5 1.87298e-05 -1 0.120922 0.262323 0.869502 0.993803 0.999351 106.068 289.105 12.723 2.85912 0.188095
6 1.53843e-05 -1 0.127699 0.275867 0.875682 0.993802 0.999359 105.713 288.949 12.7293 2.80149 0.184723
7 1.29652e-05 -1 0.13343 0.287619 0.876657 0.993723 0.999372 105.467 288.792 12.7447 2.77792 0.181931
8 1.11288e-05 -1 0.138556 0.297805 0.877691 0.993647 0.999376 105.231 288.719 12.7552 2.79145 0.179545
9 9.70108e-06 -1 0.143088 0.306922 0.880608 0.993611 0.999392 105.021 288.687 12.761 2.74367 0.17735
10 8.56928e-06 -1 0.147175 0.315043 0.880528 0.993594 0.999389 104.924 288.55 12.7641 2.75123 0.175377
11 7.63568e-06 -1 0.150853 0.322394 0.882365 0.993578 0.999389 104.781 288.537 12.7635 2.75298 0.173739
12 6.87637e-06 -1 0.154104 0.329135 0.88148 0.993525 0.999395 104.703 288.476 12.7691 2.75459 0.172165
13 6.24057e-06 -1 0.157132 0.335302 0.88265 0.993505 0.999401 104.604 288.478 12.7692 2.7426 0.170913
14 5.69948e-06 -1 0.159893 0.340994 0.882713 0.993495 0.999402 104.557 288.43 12.7679 2.74107 0.169542
15 5.2456e-06 -1 0.162594 0.34625 0.883549 0.993489 0.999402 104.488 288.431 12.7648 2.74534 0.168435
16 4.84521e-06 -1 0.165072 0.351165 0.883399 0.993501 0.999394 104.475 288.366 12.7605 2.75923 0.167008
17 4.50279e-06 -1 0.167257 0.355818 0.882737 0.993462 0.999401 104.438 288.373 12.7618 2.76012 0.166163
18 4.20411e-06 -1 0.169424 0.360157 0.882684 0.993444 0.999407 104.409 288.374 12.7607 2.75185 0.165203
19 3.93563e-06 -1 0.171402 0.364261 0.88349 0.993446 0.999408 104.371 288.403 12.7556 2.7498 0.164278
20 3.69345e-06 -1 0.173205 0.368166 0.882832 0.99345 0.999407 104.391 288.365 12.7517 2.75323 0.163632
21 3.48167e-06 -1 0.174973 0.371834 0.882899 0.99344 0.999408 104.369 288.394 12.748 2.75873 0.162818
22 3.29374e-06 -1 0.176562 0.375384 0.881423 0.993402 0.999412 104.375 288.398 12.7487 2.76834 0.16212
23 3.12281e-06 -1 0.178279 0.378689 0.88218 0.993438 0.99941 104.388 288.382 12.7399 2.76095 0.161425
24 2.96657e-06 -1 0.179742 0.381909 0.881421 0.99343 0.999409 104.402 288.383 12.7363 2.77263 0.160765
25 2.82458e-06 -1 0.18117 0.384967 0.881507 0.993421 0.999413 104.392 288.426 12.7326 2.76825 0.160155
26 2.69615e-06 -1 0.182597 0.38791 0.881389 0.993436 0.999413 104.419 288.411 12.7267 2.76369 0.159488
27 2.57776e-06 -1 0.183867 0.390767 0.880522 0.993433 0.999411 104.447 288.408 12.7223 2.77682 0.158955
28 2.46739e-06 -1 0.185131 0.393482 0.880113 0.993425 0.999413 104.456 288.439 12.7184 2.78015 0.158427
29 2.3655e-06 -1 0.186339 0.396109 0.880156 0.993429 0.999415 104.466 288.469 12.713 2.77889 0.157823
30 2.27484e-06 -1 0.187473 0.398664 0.878708 0.993416 0.999418 104.514 288.449 12.7112 2.77849 0.157512
31 2.18671e-06 -1 0.188578 0.401125 0.879111 0.993441 0.999415 104.536 288.47 12.7028 2.78037 0.15706
32 2.10684e-06 -1 0.189659 0.403507 0.879078 0.993452 0.999417 104.562 288.489 12.6966 2.77553 0.156582
33 2.02974e-06 -1 0.19071 0.405818 0.878104 0.993446 0.999416 104.595 288.495 12.6928 2.78534 0.15619
34 1.96075e-06 -1 0.191689 0.408038 0.877943 0.993447 0.999417 104.61 288.535 12.6875 2.7903 0.155669
35 1.89701e-06 -1 0.192652 0.410218 0.876933 0.99345 0.999415 104.658 288.525 12.6827 2.79895 0.15538
36 1.83382e-06 -1 0.193609 0.412312 0.876695 0.99345 0.999419 104.682 288.553 12.6783 2.79134 0.154958
37 1.77622e-06 -1 0.194455 0.414384 0.875699 0.993452 0.999417 104.727 288.556 12.6734 2.80417 0.154619
38 1.72056e-06 -1 0.19538 0.41637 0.875576 0.99346 0.999419 104.754 288.579 12.6678 2.79893 0.154232
39 1.66847e-06 -1 0.196211 0.418314 0.87492 0.993455 0.999422 104.785 288.605 12.664 2.7983 0.15394
40 1.6227e-06 -1 0.19711 0.42018 0.874857 0.993481 0.999419 104.829 288.601 12.6563 2.79985 0.153566
41 1.57643e-06 -1 0.197902 0.42201 0.873813 0.993475 0.999418 104.867 288.615 12.6524 2.81073 0.153229
42 1.53277e-06 -1 0.198678 0.423821 0.873453 0.993487 0.999417 104.906 288.631 12.6461 2.81498 0.152911
43 1.49144e-06 -1 0.199406 0.425591 0.872722 0.993484 0.99942 104.944 288.649 12.6423 2.8126 0.152656
44 1.45258e-06 -1 0.20014 0.427301 0.872775 0.993496 0.999419 104.968 288.692 12.6355 2.81636 0.152372
45 1.41542e-06 -1 0.200883 0.428971 0.871573 0.993495 0.999417 105.018 288.688 12.6313 2.82858 0.152051
46 1.37843e-06 -1 0.201595 0.430608 0.871051 0.993505 0.999418 105.064 288.693 12.626 2.8252 0.151777
47 1.34639e-06 -1 0.202296 0.432223 0.871224 0.993524 0.999418 105.096 288.722 12.6188 2.82245 0.151537
48 1.31324e-06 -1 0.20297 0.433795 0.870793 0.993532 0.999418 105.133 288.742 12.6134 2.82437 0.151237
49 1.28063e-06 -1 0.203588 0.435329 0.869335 0.993518 0.999419 105.179 288.753 12.6111 2.83435 0.15103
50 1.25167e-06 -1 0.204254 0.436821 0.869147 0.993529 0.999418 105.211 288.783 12.6048 2.83781 0.15073
51 1.22417e-06 -1 0.204865 0.438302 0.868841 0.993538 0.999419 105.248 288.806 12.5994 2.83432 0.15052
52 1.1972e-06 -1 0.205491 0.439736 0.867835 0.993538 0.999418 105.294 288.813 12.5951 2.84478 0.150272
53 1.1703e-06 -1 0.206133 0.441154 0.868059 0.993554 0.999421 105.324 288.845 12.589 2.83224 0.150014
54 1.146e-06 -1 0.206722 0.442522 0.867212 0.993564 0.999418 105.376 288.845 12.5834 2.84316 0.149744
55 1.12102e-06 -1 0.207317 0.443891 0.866641 0.993559 0.999422 105.408 288.876 12.5801 2.83642 0.149526
56 1.09854e-06 -1 0.207874 0.445237 0.866033 0.993566 0.999422 105.449 288.892 12.575 2.84087 0.149265
57 1.07646e-06 -1 0.20842 0.446539 0.865556 0.993576 0.99942 105.489 288.913 12.5692 2.84805 0.149115
58 1.05418e-06 -1 0.208953 0.447849 0.865036 0.993583 0.999423 105.535 288.923 12.5647 2.83949 0.148902
59 1.03326e-06 -1 0.209459 0.449107 0.864486 0.993584 0.999423 105.567 288.956 12.5601 2.84488 0.148745
60 1.01375e-06 -1 0.210004 0.450362 0.863887 0.993596 0.999422 105.616 288.96 12.5547 2.84744 0.148531
61 9.95089e-07 -1 0.210502 0.45157 0.86326 0.993601 0.99942 105.654 288.983 12.5495 2.85602 0.148297
62 9.75381e-07 -1 0.211022 0.45279 0.862908 0.99361 0.999422 105.695 289.001 12.5445 2.85099 0.148082
63 9.57519e-07 -1 0.211539 0.453943 0.862087 0.993611 0.999422 105.736 289.018 12.5404 2.85637 0.147934
64 9.40569e-07 -1 0.211991 0.455118 0.861575 0.99361 0.999425 105.768 289.053 12.5366 2.85405 0.147708
65 9.23247e-07 -1 0.21253 0.456252 0.861586 0.993633 0.999424 105.811 289.063 12.5297 2.85076 0.147498
66 9.0757e-07 -1 0.212934 0.457383 0.860136 0.993622 0.999424 105.857 289.076 12.5273 2.86196 0.147348
67 8.92404e-07 -1 0.213417 0.458495 0.859986 0.993636 0.999425 105.895 289.098 12.5216 2.85798 0.147163
68 8.76406e-07 -1 0.213891 0.459562 0.859826 0.993649 0.999423 105.928 289.124 12.5156 2.86212 0.146946
69 8.62505e-07 -1 0.214304 0.46067 0.858841 0.993644 0.999425 105.97 289.142 12.5128 2.8623 0.146826
70 8.47252e-07 -1 0.214779 0.461708 0.858473 0.99366 0.999424 106.015 289.148 12.507 2.86385 0.146662
71 8.33125e-07 -1 0.215216 0.462739 0.857906 0.993662 0.999425 106.05 289.175 12.5028 2.86609 0.146439
72 8.20309e-07 -1 0.215624 0.463771 0.857304 0.993667 0.999426 106.09 289.192 12.4986 2.86585 0.146344
73 8.06408e-07 -1 0.21607 0.464768 0.856944 0.993678 0.999425 106.129 289.21 12.4931 2.86829 0.146167
74 7.94105e-07 -1 0.216474 0.465775 0.856115 0.993684 0.999425 106.177 289.215 12.489 2.87032 0.146014
75 7.81606e-07 -1 0.216893 0.466748 0.855491 0.993686 0.999427 106.216 289.233 12.4854 2.86614 0.145847
76 7.69589e-07 -1 0.217325 0.467678 0.855045 0.993691 0.999425 106.246 289.264 12.4805 2.87565 0.145684
77 7.58069e-07 -1 0.217702 0.468637 0.854266 0.993694 0.999425 106.288 289.279 12.4764 2.87986 0.145506
78 7.46266e-07 -1 0.21808 0.46958 0.853998 0.993701 0.999427 106.321 289.308 12.4719 2.87616 0.145345
79 7.35603e-07 -1 0.218511 0.470481 0.853486 0.993718 0.999423 106.369 289.309 12.4659 2.8832 0.145197
80 7.24334e-07 -1 0.218876 0.471408 0.852849 0.993717 0.999427 106.407 289.33 12.463 2.87572 0.145024
81 7.1385e-07 -1 0.219255 0.472307 0.85224 0.993727 0.999425 106.45 289.34 12.458 2.88186 0.144893
82 7.04007e-07 -1 0.219622 0.473186 0.851429 0.993731 0.999425 106.493 289.352 12.454 2.88637 0.144739
83 6.94272e-07 -1 0.219959 0.474079 0.850999 0.993733 0.999426 106.523 289.386 12.4501 2.88615 0.144669
84 6.84301e-07 -1 0.220336 0.474942 0.850629 0.993742 0.999428 106.562 289.401 12.4456 2.88114 0.144512
85 6.74471e-07 -1 0.22069 0.475779 0.849985 0.993749 0.999425 106.6 289.418 12.4407 2.89213 0.14439
86 6.6519e-07 -1 0.221025 0.476635 0.84924 0.99375 0.999427 106.64 289.434 12.4377 2.88946 0.144238
87 6.55983e-07 -1 0.221423 0.477449 0.849151 0.993762 0.999428 106.672 289.458 12.4326 2.88554 0.144047
88 6.47347e-07 -1 0.221723 0.478287 0.848124 0.993762 0.999428 106.716 289.466 12.4294 2.89073 0.143978
89 6.38838e-07 -1 0.222047 0.479091 0.847498 0.993762 0.999428 106.749 289.493 12.4259 2.89292 0.143857
90 6.30654e-07 -1 0.222411 0.47988 0.846896 0.993775 0.999426 106.795 289.495 12.4209 2.89779 0.143687
91 6.22784e-07 -1 0.222739 0.480675 0.846576 0.993783 0.999428 106.83 289.516 12.4168 2.89257 0.143551
92 6.14188e-07 -1 0.223065 0.481438 0.846212 0.99379 0.999427 106.862 289.542 12.4122 2.89656 0.143473
93 6.06598e-07 -1 0.223381 0.482222 0.845467 0.99379 0.999429 106.899 289.56 12.4092 2.89503 0.14333
94 5.98584e-07 -1 0.223689 0.482965 0.844891 0.993793 0.99943 106.933 289.582 12.4055 2.89703 0.143202
95 5.91601e-07 -1 0.224011 0.483721 0.844524 0.993807 0.999428 106.974 289.591 12.4003 2.89968 0.143052
96 5.84251e-07 -1 0.224296 0.484468 0.843964 0.993811 0.999427 107.007 289.614 12.3962 2.90446 0.142972
97 5.7694e-07 -1 0.224624 0.485212 0.843294 0.993815 0.99943 107.047 289.624 12.3932 2.89899 0.142816
98 5.70024e-07 -1 0.22496 0.48591 0.842948 0.993828 0.999428 107.084 289.636 12.388 2.90358 0.142706
99 5.63327e-07 -1 0.22522 0.48664 0.841973 0.993825 0.999429 107.124 289.65 12.3855 2.90416 0.142621
100 5.56737e-07 -1 0.225536 0.487337 0.841437 0.993832 0.999428 107.16 289.666 12.3812 2.90969 0.142479
101 5.49622e-07 -1 0.225832 0.48804 0.841109 0.993845 0.999427 107.199 289.677 12.3764 2.90904 0.142389
102 5.4316e-07 -1 0.226097 0.488737 0.840348 0.993838 0.999431 107.226 289.709 12.3745 2.90664 0.142316
103 5.36967e-07 -1 0.226402 0.489412 0.839684 0.993846 0.99943 107.268 289.714 12.3704 2.90997 0.142174
104 5.31151e-07 -1 0.226693 0.49009 0.839503 0.993861 0.999429 107.304 289.728 12.3652 2.90967 0.142063
105 5.25034e-07 -1 0.22699 0.49075 0.839052 0.993864 0.999429 107.333 289.753 12.3617 2.91069 0.141914
106 5.18916e-07 -1 0.227227 0.49142 0.838227 0.99386 0.999431 107.366 289.775 12.3594 2.91024 0.141826
107 5.1312e-07 -1 0.227515 0.492076 0.837559 0.993866 0.999431 107.405 289.785 12.3558 2.91172 0.141695
108 5.0717e-07 -1 0.227801 0.492708 0.836995 0.993874 0.99943 107.442 289.795 12.3516 2.9161 0.141626
109 5.02031e-07 -1 0.228066 0.493349 0.836445 0.993878 0.99943 107.474 289.817 12.3479 2.91954 0.141481
110 4.96993e-07 -1 0.228324 0.49399 0.835952 0.993883 0.999431 107.508 289.834 12.3445 2.91798 0.141391
111 4.9107e-07 -1 0.228603 0.494604 0.835456 0.99389 0.99943 107.543 289.848 12.3405 2.92029 0.141304
112 4.85316e-07 -1 0.228836 0.495227 0.834739 0.993888 0.999432 107.573 289.87 12.3381 2.91991 0.141184
113 4.80285e-07 -1 0.22912 0.495827 0.834539 0.993901 0.999431 107.606 289.885 12.3332 2.92057 0.141054
114 4.75468e-07 -1 0.22936 0.496457 0.834175 0.993906 0.999432 107.636 289.909 12.3299 2.91698 0.141002
115 4.70899e-07 -1 0.229603 0.497051 0.833352 0.993911 0.99943 107.677 289.914 12.3261 2.92478 0.140912
116 4.65754e-07 -1 0.22985 0.497651 0.832756 0.993917 0.999431 107.714 289.924 12.3228 2.92253 0.140798
117 4.60621e-07 -1 0.230111 0.498235 0.832256 0.993925 0.999431 107.749 289.936 12.3189 2.92352 0.14073
118 4.56312e-07 -1 0.230351 0.498813 0.831699 0.993924 0.999432 107.775 289.964 12.3161 2.9258 0.140641
119 4.51696e-07 -1 0.230588 0.499381 0.830887 0.993928 0.999431 107.815 289.969 12.3128 2.92921 0.140507
