epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
0 0.000737403 -1 0.12915 0.0558278 0.927701 0.966997 0.983323 54.464 265.592 19.1721 10.8973 0.732192
1 0.000141606 -1 0.144123 0.0563067 0.909494 0.97601 0.984874 62.7719 268.756 17.7811 11.0964 0.715688
2 8.67568e-05 -1 0.151799 0.053403 0.886252 0.980372 0.986185 69.026 271.624 16.7559 11.0978 0.70547
3 6.03281e-05 -1 0.156703 0.0497191 0.855429 0.982528 0.987251 73.5673 274.1 15.9989 11.0872 0.698172
4 4.50522e-05 -1 0.159822 0.0464437 0.82405 0.984262 0.988263 77.2013 276.207 15.3955 10.908 0.692372
5 3.53392e-05 -1 0.162661 0.0432486 0.79182 0.985292 0.988934 80.1271 277.896 14.9715 10.7761 0.687888
6 2.86936e-05 -1 0.164608 0.0401666 0.754261 0.986015 0.989457 82.5117 279.39 14.6616 10.6391 0.684188
7 2.38959e-05 -1 0.166528 0.0377202 0.717641 0.986619 0.990146 84.5397 280.667 14.4011 10.4971 0.680787
8 2.03094e-05 -1 0.168059 0.035338 0.678549 0.987121 0.990985 86.282 281.811 14.1873 10.3554 0.678349
9 1.75577e-05 -1 0.169417 0.0330471 0.643242 0.987518 0.991688 87.8602 282.774 14.0465 10.2049 0.675685
10 1.5339e-05 -1 0.170553 0.0310101 0.5983 0.987789 0.992212 89.1137 283.697 13.9267 10.0932 0.673709
11 1.3581e-05 -1 0.171728 0.0292084 0.565221 0.988096 0.992707 90.3838 284.458 13.8392 9.9457 0.6717
12 1.21327e-05 -1 0.172665 0.0275413 0.525827 0.988351 0.993079 91.4209 285.188 13.7408 9.83352 0.669875
13 1.09438e-05 -1 0.173429 0.0258402 0.495864 0.988573 0.99345 92.537 285.824 13.6834 9.70591 0.668426
14 9.92282e-06 -1 0.174008 0.0245514 0.450282 0.988745 0.993721 93.349 286.483 13.6164 9.61296 0.667085
15 9.06166e-06 -1 0.174763 0.0232281 0.424696 0.988979 0.993998 94.272 287.006 13.5484 9.497 0.665652
16 8.3195e-06 -1 0.175266 0.0219869 0.391047 0.989024 0.994216 95.0605 287.513 13.5384 9.42202 0.664437
17 7.67536e-06 -1 0.175832 0.0210303 0.354842 0.989203 0.994392 95.6953 288.007 13.4638 9.34592 0.66346
18 7.13824e-06 -1 0.176328 0.0198908 0.327488 0.989326 0.994582 96.3778 288.433 13.4341 9.25789 0.662357
19 6.6463e-06 -1 0.176724 0.0190369 0.289971 0.989435 0.994717 96.9006 288.874 13.3847 9.19808 0.661539
20 6.22467e-06 -1 0.177084 0.0181896 0.267054 0.989525 0.994866 97.5312 289.241 13.3579 9.12883 0.660573
21 5.84901e-06 -1 0.177407 0.0172866 0.231835 0.989563 0.994978 97.9491 289.612 13.346 9.07411 0.65994
22 5.51313e-06 -1 0.177748 0.01657 0.210925 0.98963 0.995097 98.4993 289.934 13.3232 9.01747 0.659142
23 5.2096e-06 -1 0.178109 0.0158147 0.189583 0.98974 0.995206 98.9717 290.239 13.2815 8.9581 0.6583
24 4.93846e-06 -1 0.178362 0.0151641 0.166667 0.9898 0.995304 99.404 290.532 13.2629 8.90456 0.657667
25 4.69361e-06 -1 0.178599 0.0145076 0.145204 0.989877 0.99539 99.799 290.806 13.2288 8.85694 0.657069
26 4.47166e-06 -1 0.178882 0.0139971 0.122919 0.989924 0.995466 100.165 291.071 13.2084 8.81476 0.656437
27 4.26166e-06 -1 0.179097 0.0134663 0.101853 0.989965 0.995534 100.514 291.321 13.1871 8.77725 0.656028
28 4.08104e-06 -1 0.17927 0.0129248 0.0843645 0.989991 0.995597 100.864 291.546 13.1706 8.74418 0.655383
29 3.91257e-06 -1 0.17958 0.0125238 0.0669821 0.990097 0.995668 101.17 291.767 13.1256 8.69641 0.654733
30 3.75614e-06 -1 0.179752 0.0120212 0.054891 0.990113 0.99573 101.525 291.959 13.119 8.6611 0.654334
31 3.6089e-06 -1 0.179855 0.0115555 0.0313355 0.990105 0.99577 101.732 292.17 13.1147 8.63732 0.653823
32 3.47191e-06 -1 0.180102 0.0112618 0.0125797 0.990181 0.995815 101.96 292.37 13.0717 8.60781 0.653395
33 3.34657e-06 -1 0.180243 0.0108766 0.00214145 0.990177 0.995854 102.22 292.544 13.0656 8.58574 0.652953
34 3.23091e-06 -1 0.180453 0.0105679 0.0134912 0.990221 0.995905 102.504 292.713 13.0448 8.55267 0.652508
35 3.12565e-06 -1 0.180648 0.0102427 0.0263533 0.990267 0.995946 102.729 292.87 13.0179 8.52424 0.652061
36 3.021e-06 -1 0.180777 0.00998002 0.046394 0.990285 0.99597 102.869 293.041 12.9964 8.50797 0.651714
37 2.92637e-06 -1 0.180876 0.00960201 0.0539637 0.9903 0.996007 103.118 293.17 12.9828 8.48445 0.651271
38 2.83663e-06 -1 0.181053 0.00926754 0.0611878 0.99032 0.996052 103.371 293.299 12.9757 8.45229 0.651016
39 2.75007e-06 -1 0.181221 0.00902575 0.0738187 0.990354 0.996081 103.539 293.435 12.9503 8.43171 0.650492
40 2.66892e-06 -1 0.181259 0.00880484 0.0846879 0.990347 0.996101 103.732 293.563 12.9409 8.41966 0.650213
41 2.59541e-06 -1 0.181375 0.0085636 0.0967841 0.990351 0.996128 103.895 293.691 12.9336 8.39882 0.649871
42 2.52303e-06 -1 0.181525 0.00834369 0.111075 0.99035 0.996145 104.018 293.819 12.9236 8.38494 0.649604
43 2.4545e-06 -1 0.181587 0.00807809 0.118287 0.990397 0.996177 104.197 293.927 12.8952 8.36127 0.649264
44 2.39123e-06 -1 0.181725 0.00788118 0.126335 0.990427 0.996204 104.366 294.035 12.875 8.34011 0.648991
45 2.32743e-06 -1 0.181794 0.00765368 0.135701 0.990408 0.99622 104.509 294.136 12.8747 8.3272 0.648659
46 2.269e-06 -1 0.181876 0.00742922 0.143371 0.990415 0.99624 104.656 294.231 12.8627 8.31158 0.648415
47 2.21149e-06 -1 0.181963 0.00719055 0.152817 0.99042 0.996261 104.775 294.328 12.8561 8.29193 0.647987
48 2.16128e-06 -1 0.182147 0.00703711 0.159259 0.990451 0.996282 104.919 294.418 12.8313 8.27619 0.647762
49 2.10934e-06 -1 0.182203 0.00690327 0.167883 0.990447 0.996294 105.048 294.513 12.8227 8.26602 0.64748
50 2.06015e-06 -1 0.182262 0.00666698 0.172932 0.990465 0.996318 105.189 294.591 12.8099 8.24531 0.647221
51 2.0118e-06 -1 0.18231 0.00651923 0.18246 0.990438 0.996328 105.288 294.678 12.816 8.23398 0.646889
52 1.96986e-06 -1 0.182398 0.00638694 0.185967 0.990469 0.996346 105.447 294.753 12.7899 8.22167 0.646697
53 1.9253e-06 -1 0.182475 0.00627909 0.194174 0.990494 0.996363 105.544 294.84 12.7705 8.20571 0.64644
54 1.88265e-06 -1 0.182505 0.00602627 0.201428 0.990474 0.996374 105.642 294.913 12.7741 8.19334 0.646207
55 1.84319e-06 -1 0.182577 0.00596529 0.206784 0.990505 0.996389 105.763 294.988 12.7489 8.181 0.645951
56 1.80507e-06 -1 0.182662 0.00577656 0.212346 0.990524 0.996406 105.863 295.057 12.7337 8.16489 0.645643
57 1.76954e-06 -1 0.182706 0.00569938 0.220898 0.990505 0.99641 105.943 295.133 12.7329 8.15852 0.645543
58 1.733e-06 -1 0.182737 0.00548253 0.227009 0.990513 0.996421 106.022 295.197 12.7212 8.14595 0.645279
59 1.70109e-06 -1 0.182768 0.00534829 0.234728 0.990522 0.996431 106.086 295.267 12.7085 8.13416 0.645076
60 1.66502e-06 -1 0.182751 0.00521934 0.236396 0.990506 0.996444 106.237 295.322 12.7116 8.12189 0.644806
61 1.63666e-06 -1 0.182829 0.00509995 0.244171 0.990516 0.996452 106.285 295.387 12.6985 8.11084 0.644573
62 1.60451e-06 -1 0.182856 0.00494605 0.249688 0.990511 0.996463 106.368 295.447 12.696 8.09816 0.64437
63 1.57539e-06 -1 0.182876 0.00482633 0.255131 0.990493 0.996469 106.451 295.505 12.6983 8.08923 0.644135
64 1.54501e-06 -1 0.182878 0.00474728 0.258935 0.990528 0.99648 106.548 295.564 12.67 8.07976 0.644049
65 1.51982e-06 -1 0.182929 0.00464971 0.262552 0.990535 0.996491 106.638 295.614 12.6602 8.06833 0.6438
66 1.49294e-06 -1 0.182969 0.00452078 0.269649 0.990516 0.996495 106.689 295.673 12.6631 8.05954 0.643599
67 1.46611e-06 -1 0.182957 0.00443198 0.271923 0.990543 0.996511 106.793 295.723 12.6455 8.0444 0.6434
68 1.44059e-06 -1 0.182954 0.00428628 0.277158 0.990524 0.996513 106.856 295.772 12.6466 8.03765 0.643266
69 1.41758e-06 -1 0.183001 0.00413971 0.281166 0.990537 0.996525 106.921 295.819 12.6349 8.02455 0.643013
70 1.39176e-06 -1 0.182935 0.00405407 0.287468 0.990524 0.996528 106.973 295.874 12.6354 8.01628 0.642884
71 1.37108e-06 -1 0.182961 0.00395408 0.290671 0.990542 0.996535 107.046 295.918 12.617 8.00837 0.642686
72 1.34843e-06 -1 0.182924 0.0038429 0.293671 0.990514 0.99654 107.134 295.959 12.626 7.99995 0.642596
73 1.32837e-06 -1 0.182971 0.00375669 0.29812 0.990542 0.99655 107.182 296.006 12.6052 7.98834 0.642419
74 1.30722e-06 -1 0.182997 0.00366108 0.300556 0.990537 0.996558 107.27 296.047 12.6028 7.97859 0.642182
75 1.28492e-06 -1 0.182985 0.00356053 0.30532 0.990555 0.996567 107.319 296.095 12.5894 7.96702 0.642025
76 1.26596e-06 -1 0.18297 0.00348295 0.308746 0.990535 0.996569 107.396 296.138 12.5924 7.96117 0.641857
77 1.24736e-06 -1 0.182968 0.0033211 0.31247 0.990541 0.996577 107.441 296.175 12.5854 7.94918 0.641654
78 1.22975e-06 -1 0.182977 0.00326828 0.316139 0.990558 0.996584 107.499 296.218 12.569 7.94098 0.641496
79 1.2115e-06 -1 0.182944 0.00315279 0.319908 0.990531 0.996583 107.554 296.254 12.5764 7.93564 0.641348
80 1.1925e-06 -1 0.182942 0.00313878 0.323838 0.990538 0.996591 107.619 296.302 12.5695 7.92533 0.641248
81 1.17615e-06 -1 0.182933 0.00298309 0.325709 0.99053 0.996598 107.685 296.331 12.5697 7.91511 0.64107
82 1.15918e-06 -1 0.182881 0.00294529 0.332804 0.990539 0.996599 107.693 296.383 12.5568 7.90923 0.640972
83 1.14372e-06 -1 0.182869 0.00278498 0.332055 0.990539 0.99661 107.79 296.404 12.555 7.89688 0.640757
84 1.12727e-06 -1 0.182865 0.00272828 0.33697 0.990548 0.996614 107.82 296.447 12.5444 7.8887 0.640615
85 1.11301e-06 -1 0.182833 0.00268124 0.341884 0.990543 0.996614 107.851 296.487 12.5397 7.88358 0.640546
86 1.09786e-06 -1 0.182803 0.002595 0.342576 0.990564 0.996625 107.933 296.518 12.5247 7.87312 0.640365
87 1.08349e-06 -1 0.182806 0.00249881 0.346486 0.990564 0.996629 107.965 296.553 12.5205 7.86396 0.640209
88 1.06858e-06 -1 0.182782 0.0024471 0.349989 0.990558 0.996631 108.015 296.591 12.5182 7.85774 0.64014
89 1.05417e-06 -1 0.182754 0.00235807 0.352627 0.990555 0.996635 108.059 296.619 12.5153 7.84948 0.640026
90 1.04097e-06 -1 0.182704 0.0022539 0.354646 0.990555 0.996642 108.113 296.648 12.5123 7.83968 0.6398
91 1.02882e-06 -1 0.182681 0.002199 0.357787 0.990558 0.996646 108.158 296.682 12.5057 7.8324 0.63971
92 1.01487e-06 -1 0.182624 0.00208493 0.36022 0.990559 0.996651 108.199 296.708 12.5012 7.82366 0.639561
93 1.00201e-06 -1 0.182596 0.00200308 0.363041 0.99055 0.996651 108.242 296.738 12.5002 7.81847 0.639443
94 9.91049e-07 -1 0.182567 0.00189538 0.364665 0.990548 0.996658 108.293 296.762 12.4991 7.8079 0.639296
95 9.79014e-07 -1 0.182538 0.00185468 0.367448 0.990551 0.99666 108.338 296.794 12.4916 7.80218 0.639165
96 9.66475e-07 -1 0.182527 0.00175448 0.369197 0.990566 0.99667 108.382 296.819 12.4818 7.79093 0.639095
97 9.54488e-07 -1 0.182452 0.00166762 0.374005 0.990543 0.996664 108.391 296.85 12.487 7.78806 0.638966
98 9.44859e-07 -1 0.182414 0.00160258 0.376199 0.990572 0.996673 108.432 296.88 12.4673 7.77857 0.638834
99 9.3328e-07 -1 0.182375 0.00155229 0.377872 0.990543 0.996674 108.491 296.904 12.4804 7.77162 0.638702
100 9.22641e-07 -1 0.182364 0.00146693 0.381542 0.990578 0.99668 108.497 296.935 12.4556 7.76401 0.638593
101 9.11887e-07 -1 0.182304 0.00144139 0.382836 0.990563 0.996682 108.561 296.96 12.4609 7.75707 0.638462
102 9.02232e-07 -1 0.182277 0.00133592 0.386539 0.990554 0.996682 108.572 296.985 12.461 7.75096 0.638309
103 8.9146e-07 -1 0.182204 0.00129158 0.387382 0.990572 0.996689 108.631 297.009 12.4482 7.74274 0.638295
104 8.81958e-07 -1 0.18216 0.00120913 0.389452 0.990566 0.996694 108.669 297.033 12.4491 7.73401 0.638145
105 8.72531e-07 -1 0.182093 0.00113417 0.39154 0.990546 0.996694 108.715 297.057 12.4566 7.72827 0.638058
106 8.64422e-07 -1 0.182032 0.00105011 0.394147 0.990553 0.996697 108.738 297.081 12.4489 7.7207 0.637962
107 8.54064e-07 -1 0.182 0.000980623 0.3967 0.99055 0.996698 108.766 297.105 12.4465 7.71493 0.637849
108 8.4576e-07 -1 0.181919 0.000910481 0.399714 0.990529 0.996697 108.79 297.13 12.4549 7.70865 0.637662
109 8.37217e-07 -1 0.181874 0.000851307 0.400018 0.990542 0.996703 108.849 297.149 12.4435 7.70175 0.637622
110 8.27955e-07 -1 0.181838 0.000770968 0.402937 0.990549 0.996707 108.863 297.173 12.4372 7.69354 0.637472
111 8.206e-07 -1 0.181809 0.000713882 0.404533 0.990553 0.996712 108.901 297.194 12.4323 7.68588 0.637403
112 8.1125e-07 -1 0.181747 0.000638773 0.406231 0.990564 0.996716 108.933 297.216 12.4224 7.67881 0.637301
113 8.0374e-07 -1 0.1817 0.000565719 0.408444 0.990546 0.996717 108.965 297.237 12.4304 7.6721 0.637197
114 7.9528e-07 -1 0.181618 0.000500257 0.411182 0.990543 0.996719 108.989 297.262 12.4297 7.66513 0.637137
115 7.88119e-07 -1 0.181588 0.000495031 0.413153 0.990556 0.996722 109.021 297.286 12.418 7.65947 0.636968
116 7.80056e-07 -1 0.181501 0.000383206 0.414687 0.990539 0.996725 109.055 297.303 12.4265 7.65126 0.636963
