epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 305.209 17.2793 14.0009 -1
0 0.000379935 -1 0.075989 0.0298907 0.457167 0.988807 0.993836 133.895 309.836 14.6154 12.981 0.226311
1 8.4871e-05 -1 0.0868685 0.0347012 0.469226 0.988698 0.993644 133.684 309.89 14.9477 13.2223 0.217662
2 6.01443e-05 -1 0.0927509 0.0369956 0.486241 0.988678 0.993529 133.846 310.087 15.2538 13.3428 0.212317
3 4.7998e-05 -1 0.0965485 0.038536 0.502088 0.988719 0.993444 134.109 310.289 15.4745 13.4113 0.209343
4 4.05471e-05 -1 0.099478 0.0398886 0.51003 0.988735 0.993399 134.272 310.359 15.6225 13.4345 0.207204
5 3.5373e-05 -1 0.101573 0.0410347 0.519628 0.988768 0.993358 134.501 310.466 15.7808 13.4488 0.205171
6 3.15344e-05 -1 0.103222 0.0419569 0.528429 0.98883 0.993335 134.765 310.586 15.8707 13.4529 0.203775
7 2.85179e-05 -1 0.10429 0.042706 0.536579 0.988888 0.993315 135.032 310.691 15.9666 13.4505 0.202525
8 2.6035e-05 -1 0.105314 0.0434783 0.537595 0.988921 0.993311 135.157 310.64 15.9821 13.443 0.202046
9 2.39957e-05 -1 0.105923 0.0439665 0.54484 0.988983 0.993304 135.444 310.749 16.0589 13.4318 0.20142
10 2.22427e-05 -1 0.106342 0.0445395 0.551298 0.989057 0.993298 135.716 310.855 16.0952 13.4225 0.201481
11 2.0723e-05 -1 0.106603 0.0450179 0.553573 0.9891 0.993306 135.909 310.866 16.1161 13.406 0.20153
12 1.93962e-05 -1 0.106728 0.045326 0.55885 0.989174 0.993311 136.191 310.962 16.1331 13.3914 0.201058
13 1.82204e-05 -1 0.106708 0.0456846 0.563978 0.989239 0.993322 136.307 311.069 16.1645 13.3719 0.201477
14 1.71609e-05 -1 0.106723 0.0459529 0.562793 0.989275 0.993324 136.005 310.993 16.1517 13.3594 0.201111
15 1.62387e-05 -1 0.106598 0.0461477 0.56805 0.989349 0.993352 136.024 311.142 16.149 13.3366 0.201526
16 1.53749e-05 -1 0.106274 0.046352 0.568588 0.989391 0.993349 135.806 311.116 16.1653 13.3232 0.201888
17 1.45949e-05 -1 0.106076 0.0464846 0.569952 0.989445 0.993375 135.68 311.164 16.1398 13.3028 0.201955
18 1.38823e-05 -1 0.105684 0.04665 0.574359 0.989517 0.993387 135.673 311.282 16.1417 13.2857 0.202658
19 1.3222e-05 -1 0.105437 0.0468455 0.574183 0.989563 0.993407 135.508 311.287 16.1061 13.2699 0.202872
20 1.26167e-05 -1 0.104993 0.046859 0.575244 0.989606 0.993419 135.369 311.318 16.1177 13.2507 0.203412
21 1.20493e-05 -1 0.104616 0.0468735 0.573626 0.989635 0.993442 135.159 311.295 16.0946 13.2326 0.203637
22 1.15297e-05 -1 0.104245 0.0469914 0.570392 0.98967 0.993447 134.872 311.209 16.0456 13.2237 0.203928
23 1.10341e-05 -1 0.103731 0.0470396 0.574169 0.989741 0.993457 134.88 311.326 16.0338 13.2091 0.204406
24 1.05824e-05 -1 0.103293 0.0470509 0.57136 0.989766 0.993468 134.632 311.267 16.0111 13.1955 0.204821
25 1.015e-05 -1 0.102713 0.047001 0.574596 0.989821 0.993486 134.644 311.382 16.017 13.1766 0.205417
26 9.7473e-06 -1 0.10226 0.0469908 0.571685 0.989846 0.993496 134.414 311.326 15.986 13.165 0.205816
27 9.37382e-06 -1 0.10177 0.0469709 0.570744 0.989886 0.993504 134.261 311.32 15.9601 13.1532 0.206089
28 9.00994e-06 -1 0.10128 0.0469066 0.570653 0.989917 0.993525 134.172 311.358 15.9511 13.1366 0.206628
29 8.68131e-06 -1 0.10082 0.0469697 0.56546 0.989941 0.993533 133.878 311.243 15.8832 13.1305 0.206918
30 8.3643e-06 -1 0.100226 0.0468325 0.567569 0.989991 0.993547 133.868 311.334 15.8735 13.1156 0.207503
31 8.064e-06 -1 0.0996856 0.0468004 0.5653 0.990018 0.993552 133.692 311.295 15.8495 13.1059 0.20801
32 7.7784e-06 -1 0.0991671 0.0467548 0.563321 0.990042 0.993567 133.551 311.28 15.822 13.0944 0.208334
33 7.51406e-06 -1 0.0987116 0.0467024 0.560446 0.99007 0.99358 133.373 311.242 15.7756 13.0852 0.208606
34 7.25694e-06 -1 0.0981474 0.0465923 0.562282 0.990104 0.993595 133.383 311.326 15.7837 13.0699 0.209188
35 7.01941e-06 -1 0.0976669 0.0465701 0.560061 0.990136 0.993612 133.249 311.309 15.7256 13.0616 0.209538
36 6.79187e-06 -1 0.0970881 0.0464461 0.560423 0.990165 0.993623 133.203 311.35 15.7227 13.0491 0.210219
37 6.56625e-06 -1 0.0966412 0.0463955 0.556254 0.990182 0.993634 133 311.279 15.6725 13.0424 0.210498
38 6.36366e-06 -1 0.0960761 0.0463075 0.556402 0.990213 0.993644 132.955 311.313 15.6574 13.0319 0.211067
39 6.16518e-06 -1 0.0954937 0.0461983 0.55442 0.99024 0.993646 132.822 311.284 15.6311 13.0243 0.211462
40 5.97074e-06 -1 0.0949986 0.0461351 0.554248 0.99027 0.99366 132.779 311.314 15.6012 13.0148 0.21183
41 5.79376e-06 -1 0.0945296 0.0460362 0.550922 0.990279 0.993671 132.623 311.268 15.5787 13.0064 0.212302
42 5.62494e-06 -1 0.0940364 0.045949 0.550289 0.990305 0.993678 132.559 311.279 15.5582 12.9983 0.212724
43 5.45729e-06 -1 0.0935555 0.0458589 0.54959 0.990331 0.993692 132.504 311.295 15.5272 12.9895 0.213057
44 5.29888e-06 -1 0.093003 0.0457908 0.54776 0.990355 0.993689 132.385 311.262 15.5077 12.9829 0.213573
45 5.15025e-06 -1 0.0924415 0.0456566 0.546368 0.990372 0.993691 132.294 311.247 15.4988 12.9754 0.213971
46 5.0056e-06 -1 0.0920683 0.0454939 0.542521 0.990372 0.993712 132.152 311.208 15.4736 12.9668 0.214218
47 4.86757e-06 -1 0.0916193 0.045467 0.54344 0.990411 0.993722 132.153 311.251 15.432 12.9596 0.21459
48 4.73816e-06 -1 0.0911627 0.0453478 0.542062 0.990427 0.993735 132.085 311.252 15.4087 12.9516 0.214953
49 4.61147e-06 -1 0.0906635 0.0452642 0.542099 0.990451 0.99374 132.056 311.27 15.3938 12.9443 0.215403
50 4.49027e-06 -1 0.0901998 0.0452096 0.539873 0.990462 0.993743 131.953 311.236 15.3752 12.9386 0.21586
