epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 307.627 17.1015 11.8029 -1
0 0.00150723 -1 0.0668874 0.0490601 0.550429 0.931377 0.979353 82.7107 290.619 28.5452 12.8152 0.236234
1 0.000307752 -1 0.0741318 0.0703275 0.52367 0.933241 0.980002 82.935 290.119 27.9587 12.7955 0.247416
2 0.000193428 -1 0.0774445 0.0851495 0.498722 0.933906 0.980155 83.2963 289.727 27.7306 12.7604 0.253886
3 0.000138261 -1 0.0803502 0.0974046 0.502355 0.936024 0.980964 83.855 289.862 27.2669 12.6437 0.260036
4 0.000104687 -1 0.0826544 0.107709 0.484416 0.937244 0.98119 84.6702 289.732 27.0366 12.5594 0.263934
5 8.24974e-05 -1 0.084764 0.116361 0.488689 0.938609 0.981586 85.4903 289.952 26.8342 12.4287 0.267841
6 6.68155e-05 -1 0.0867701 0.123562 0.485594 0.940366 0.982106 86.4014 290.075 26.5073 12.2916 0.271542
7 5.53028e-05 -1 0.0887247 0.130282 0.492012 0.941492 0.982408 87.2615 290.341 26.3717 12.1571 0.274671
8 4.66064e-05 -1 0.089944 0.135789 0.484717 0.942804 0.98265 88.1881 290.442 26.1703 12.0602 0.276987
9 3.98659e-05 -1 0.0914687 0.140855 0.4939 0.943773 0.982927 88.9849 290.736 26.0613 11.9298 0.279445
10 3.45709e-05 -1 0.0927037 0.145411 0.489895 0.944637 0.983039 89.8132 290.866 25.9628 11.8445 0.281383
11 3.03417e-05 -1 0.0939289 0.149198 0.50518 0.945714 0.983427 90.5125 291.224 25.8104 11.7072 0.283618
12 2.68819e-05 -1 0.0947916 0.152748 0.497703 0.94636 0.983471 91.2763 291.288 25.739 11.6338 0.285286
13 2.40737e-05 -1 0.0955967 0.155561 0.512528 0.947323 0.983828 91.8344 291.614 25.591 11.5196 0.286298
14 2.17455e-05 -1 0.0964337 0.158466 0.51197 0.947809 0.983885 92.4705 291.744 25.5529 11.4436 0.288013
15 1.97688e-05 -1 0.0970562 0.160928 0.512477 0.948333 0.983986 93.0469 291.873 25.4922 11.3657 0.289118
16 1.81002e-05 -1 0.097655 0.162987 0.515502 0.948902 0.984138 93.5911 292.027 25.4142 11.2815 0.290243
17 1.66826e-05 -1 0.09827 0.165189 0.521715 0.949445 0.984271 94.0718 292.227 25.3523 11.2138 0.291446
18 1.54429e-05 -1 0.0987195 0.16683 0.522671 0.949905 0.984375 94.5674 292.343 25.291 11.1445 0.292478
19 1.43647e-05 -1 0.0993025 0.168475 0.526737 0.950372 0.984492 95.034 292.502 25.2335 11.0762 0.293486
20 1.34377e-05 -1 0.0996722 0.16992 0.526432 0.950766 0.984563 95.4667 292.593 25.1807 11.0231 0.294344
21 1.25927e-05 -1 0.100003 0.171171 0.529315 0.95108 0.984619 95.8794 292.723 25.1561 10.9668 0.295008
22 1.18655e-05 -1 0.10049 0.172333 0.532583 0.951359 0.984671 96.2927 292.856 25.1398 10.9076 0.296129
23 1.12234e-05 -1 0.100908 0.173393 0.536819 0.951769 0.984809 96.6522 292.986 25.0734 10.8442 0.296828
24 1.06295e-05 -1 0.101257 0.17432 0.540043 0.952094 0.984883 96.9996 293.11 25.0353 10.7958 0.297623
25 1.01046e-05 -1 0.101648 0.175101 0.547017 0.952367 0.984981 97.3087 293.27 25.0109 10.7373 0.298512
26 9.61638e-06 -1 0.101928 0.175842 0.544038 0.952637 0.985016 97.6756 293.303 24.9688 10.6961 0.299128
27 9.18041e-06 -1 0.102196 0.176637 0.54389 0.952843 0.985031 98.0033 293.374 24.9523 10.6602 0.299758
28 8.77301e-06 -1 0.102516 0.177314 0.546714 0.953048 0.98508 98.3125 293.475 24.9361 10.6128 0.30056
29 8.40636e-06 -1 0.102761 0.177769 0.551566 0.953449 0.985223 98.5789 293.601 24.8612 10.5651 0.301168
30 8.07303e-06 -1 0.103197 0.178417 0.552381 0.953513 0.985192 98.8944 293.679 24.8855 10.5299 0.30209
