epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 15.3618 2.33159 0.56262 -1
0 0.0110134 -1 0.126218 0.0976012 0.996061 0.961237 0.961237 0.271835 12.2547 0.43124 0.0566026 0.139738
100 0.000600012 -1 0.117445 0.0770964 0.997862 0.960263 0.960263 0.257008 12.2692 0.691162 0.0566237 0.129748
200 0.000471544 -1 0.129105 0.075692 0.998094 0.96506 0.96506 0.255405 12.2686 0.707925 0.0540677 0.130385
300 0.000449748 -1 0.13856 0.0745537 0.998198 0.968459 0.968459 0.254698 12.268 0.717585 0.0522996 0.131744
400 0.00043275 -1 0.145985 0.0733098 0.998226 0.970855 0.970855 0.254525 12.2677 0.727847 0.0511217 0.133521
500 0.000418838 -1 0.152127 0.072137 0.998211 0.972662 0.972662 0.254803 12.2674 0.73647 0.0503086 0.13564
600 0.000407058 -1 0.157065 0.070896 0.998165 0.974012 0.974012 0.255432 12.2674 0.745731 0.0497995 0.138015
700 0.000396858 -1 0.161059 0.0696112 0.998098 0.975041 0.975041 0.25636 12.2674 0.755334 0.0495176 0.140592
800 0.000387875 -1 0.164476 0.0684103 0.998026 0.975883 0.975883 0.257581 12.2674 0.763229 0.0493709 0.143357
900 0.000379821 -1 0.167087 0.0671023 0.997936 0.976506 0.976506 0.259024 12.2676 0.773167 0.0494061 0.146249
1000 0.000372532 -1 0.169292 0.0658683 0.997847 0.977028 0.977028 0.260725 12.2677 0.781727 0.049527 0.149287
1100 0.000365865 -1 0.170905 0.0645548 0.997747 0.977412 0.977412 0.26262 12.268 0.791907 0.049779 0.152417
1200 0.000359741 -1 0.172242 0.0633174 0.997653 0.977746 0.977746 0.264755 12.2682 0.800717 0.0500845 0.155663
1300 0.000353928 -1 0.173147 0.0620404 0.997553 0.977996 0.977996 0.267086 12.2685 0.810421 0.0504825 0.158989
1400 0.000348648 -1 0.173808 0.0608104 0.997458 0.978208 0.978208 0.269631 12.2688 0.819521 0.0509311 0.1624
1500 0.00034361 -1 0.174138 0.0595571 0.99736 0.978367 0.978367 0.272372 12.2691 0.829263 0.0514521 0.165876
1600 0.000338838 -1 0.174187 0.0582942 0.997261 0.978484 0.978484 0.275307 12.2695 0.839417 0.0520352 0.16941
1700 0.000334331 -1 0.173989 0.0570325 0.997163 0.978572 0.978572 0.278451 12.27 0.849773 0.0526733 0.173009
1800 0.000330029 -1 0.173542 0.0557565 0.997063 0.978627 0.978627 0.281791 12.2704 0.860743 0.0533715 0.176656
1900 0.000325951 -1 0.172972 0.0545343 0.99697 0.978681 0.978681 0.285356 12.2709 0.870995 0.0540974 0.180364
2000 0.000322008 -1 0.172203 0.0533106 0.996879 0.978717 0.978717 0.28914 12.2714 0.881478 0.0548716 0.184122
2100 0.00031822 -1 0.171222 0.0520646 0.996786 0.978732 0.978732 0.293131 12.2719 0.892614 0.0557016 0.18792
2200 0.000314582 -1 0.170078 0.0508264 0.996695 0.978737 0.978737 0.297347 12.2725 0.903965 0.0565768 0.191761
2300 0.000311044 -1 0.168748 0.049572 0.996603 0.978728 0.978728 0.301787 12.2731 0.915848 0.057504 0.19564
2400 0.000307677 -1 0.167283 0.0483254 0.996512 0.978713 0.978713 0.306463 12.2738 0.927908 0.0584741 0.199557
