epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
0 0.0350047 -1 0.142872 0.330906 0.950167 0.997758 0.999998 8.10315 19.1026 0.491273 0.0156081 0.366434
100 0.000554295 -1 0.384142 0.461811 0.991293 0.999557 0.999998 10.4478 20.213 0.27019 0.01386 0.442972
200 0.000103468 -1 0.478905 0.431853 0.993156 0.999779 0.999998 11.114 20.5659 0.201796 0.0130744 0.460416
300 3.45853e-05 -1 0.52028 0.402053 0.993703 0.999849 0.999998 11.3717 20.7065 0.170482 0.0127651 0.46644
400 1.56583e-05 -1 0.541696 0.380836 0.993935 0.999881 0.999998 11.4983 20.7763 0.153384 0.0126442 0.468721
500 8.81804e-06 -1 0.553792 0.365956 0.994038 0.999898 0.999998 11.5691 20.8156 0.143102 0.0126138 0.469979
600 5.90597e-06 -1 0.561067 0.35517 0.994086 0.999908 0.999998 11.613 20.8399 0.136452 0.0126206 0.470671
700 4.53475e-06 -1 0.565538 0.347116 0.994105 0.999915 0.999998 11.6417 20.8559 0.131948 0.0126456 0.471122
800 3.83371e-06 -1 0.568284 0.340929 0.994111 0.999919 0.999998 11.6613 20.8669 0.128795 0.0126772 0.471403
900 3.45585e-06 -1 0.569869 0.336084 0.994107 0.999923 0.999998 11.675 20.8745 0.126557 0.0127126 0.471645
1000 3.23979e-06 -1 0.570689 0.332196 0.9941 0.999925 0.999998 11.6847 20.8799 0.124937 0.012748 0.471867
1100 3.10733e-06 -1 0.571073 0.328929 0.994095 0.999926 0.999998 11.6922 20.8841 0.123703 0.012778 0.471833
1200 3.01948e-06 -1 0.571038 0.32622 0.994087 0.999927 0.999998 11.6976 20.8871 0.122809 0.012808 0.471932
1300 2.96113e-06 -1 0.570754 0.323885 0.99408 0.999928 0.999998 11.7017 20.8894 0.122134 0.0128354 0.471973
1400 2.91566e-06 -1 0.570291 0.321845 0.994075 0.999929 0.999998 11.7048 20.8911 0.121626 0.0128597 0.472005
1500 2.87754e-06 -1 0.569686 0.320025 0.994071 0.999929 0.999998 11.7072 20.8924 0.121244 0.0128826 0.471992
1600 2.84543e-06 -1 0.568943 0.318403 0.994064 0.99993 0.999998 11.7089 20.8934 0.120975 0.0129062 0.472101
1700 2.81845e-06 -1 0.568177 0.316873 0.994061 0.99993 0.999998 11.7104 20.8942 0.120749 0.012926 0.472088
1800 2.79199e-06 -1 0.56736 0.315438 0.994057 0.99993 0.999998 11.7116 20.8948 0.120574 0.0129452 0.472013
1900 2.76557e-06 -1 0.566481 0.314117 0.994054 0.999931 0.999998 11.7125 20.8953 0.120456 0.0129641 0.472084
2000 2.74e-06 -1 0.565582 0.312849 0.994051 0.999931 0.999998 11.7132 20.8957 0.120364 0.0129823 0.472089
2100 2.71739e-06 -1 0.564686 0.311612 0.994049 0.999931 0.999998 11.7139 20.8961 0.120283 0.012999 0.472019
2200 2.6939e-06 -1 0.563752 0.310443 0.994046 0.999931 0.999998 11.7144 20.8963 0.120236 0.0130161 0.472039
2300 2.67008e-06 -1 0.562853 0.309271 0.994045 0.999931 0.999998 11.7149 20.8966 0.120179 0.013031 0.471942
2400 2.64817e-06 -1 0.5619 0.308176 0.994043 0.999931 0.999998 11.7152 20.8968 0.120163 0.0130473 0.472002
2500 2.62625e-06 -1 0.560959 0.307087 0.994041 0.999931 0.999998 11.7155 20.8969 0.120146 0.0130633 0.471997
2600 2.60421e-06 -1 0.560007 0.306029 0.994038 0.999931 0.999998 11.7157 20.897 0.120141 0.0130797 0.472029
2700 2.58312e-06 -1 0.559098 0.304954 0.994038 0.999931 0.999998 11.7161 20.8972 0.120117 0.013094 0.471936
2800 2.56213e-06 -1 0.558169 0.303924 0.994037 0.999931 0.999998 11.7163 20.8973 0.120115 0.0131085 0.471939
2900 2.54087e-06 -1 0.55724 0.302906 0.994035 0.999931 0.999998 11.7165 20.8974 0.120115 0.0131237 0.47196
3000 2.52112e-06 -1 0.5563 0.301915 0.994032 0.999931 0.999998 11.7166 20.8975 0.120126 0.0131393 0.472005
3100 2.50145e-06 -1 0.555416 0.300893 0.994032 0.999931 0.999998 11.7169 20.8976 0.120111 0.0131526 0.471907
3200 2.48191e-06 -1 0.554495 0.299916 0.99403 0.999931 0.999998 11.7171 20.8977 0.12012 0.013168 0.471932
3300 2.4597e-06 -1 0.553593 0.298939 0.994028 0.999931 0.999998 11.7172 20.8978 0.120122 0.0131828 0.471938
3400 2.44282e-06 -1 0.552718 0.297956 0.994028 0.999931 0.999998 11.7175 20.8979 0.120114 0.0131964 0.471876
3500 2.42535e-06 -1 0.551814 0.297014 0.994026 0.999931 0.999998 11.7176 20.8979 0.120128 0.0132112 0.471918
3600 2.40616e-06 -1 0.550953 0.296053 0.994026 0.999931 0.999998 11.7179 20.8981 0.120121 0.0132244 0.47186
3700 2.38637e-06 -1 0.550074 0.295122 0.994024 0.999931 0.999998 11.718 20.8981 0.12013 0.0132385 0.471879
3800 2.3692e-06 -1 0.549209 0.294191 0.994023 0.999931 0.999998 11.7182 20.8982 0.120133 0.0132522 0.471879
3900 2.35155e-06 -1 0.548339 0.293273 0.994021 0.999931 0.999998 11.7183 20.8983 0.120141 0.0132668 0.4719
