epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 17.2446 0.384147 0.0618128 -1
0 0.14992 -1 0.817208 0.915804 0.96945 0.933905 0.933905 2.52534 12.6845 2.41032 0.226311 0.530813
100 0.000754259 -1 0.795503 0.865338 0.992047 0.893418 0.893418 0.400321 12.2769 0.518635 0.088636 0.419328
200 6.26838e-05 -1 0.788949 0.842544 0.991822 0.890655 0.890655 0.316268 12.2679 0.430407 0.0750934 0.40137
300 3.96559e-05 -1 0.786171 0.831342 0.991666 0.888978 0.888978 0.285351 12.2648 0.395297 0.0698509 0.392774
400 3.40481e-05 -1 0.78473 0.825134 0.991538 0.887623 0.887623 0.270038 12.2633 0.376987 0.0672851 0.387782
500 3.21275e-05 -1 0.783914 0.821616 0.991422 0.886381 0.886381 0.261578 12.2625 0.366361 0.0659597 0.38463
600 3.13218e-05 -1 0.783428 0.819597 0.991311 0.885199 0.885199 0.256644 12.2621 0.359749 0.0652891 0.382504
700 3.09273e-05 -1 0.783135 0.818507 0.991204 0.884046 0.885023 0.253764 12.2619 0.355504 0.0650096 0.38101
800 3.06892e-05 -1 0.782956 0.817992 0.991097 0.882906 0.885965 0.252121 12.2618 0.352692 0.0649698 0.379911
900 3.0517e-05 -1 0.782847 0.817923 0.99099 0.88175 0.886992 0.251302 12.2618 0.350867 0.0650992 0.379093
1000 3.03762e-05 -1 0.782779 0.818061 0.990884 0.8806 0.888048 0.250978 12.2618 0.349604 0.0653263 0.378435
1100 3.02492e-05 -1 0.782733 0.818398 0.990776 0.879428 0.889148 0.250994 12.2619 0.348758 0.065629 0.377903
1200 3.01229e-05 -1 0.7827 0.81886 0.990667 0.878239 0.890274 0.251246 12.262 0.348197 0.0659853 0.377455
1300 2.99961e-05 -1 0.782667 0.819437 0.990557 0.877021 0.891435 0.251658 12.2621 0.347846 0.0663838 0.377071
1400 2.98778e-05 -1 0.782634 0.820039 0.990446 0.875792 0.892601 0.252155 12.2622 0.347591 0.0668039 0.37672
1500 2.97549e-05 -1 0.782593 0.820716 0.990333 0.87453 0.893795 0.252729 12.2624 0.347451 0.0672507 0.376407
1600 2.96294e-05 -1 0.782543 0.821384 0.990218 0.873251 0.894992 0.253313 12.2625 0.347325 0.0677057 0.376102
1700 2.95001e-05 -1 0.782478 0.822136 0.990102 0.871928 0.896225 0.253944 12.2627 0.347291 0.068185 0.375832
1800 2.93744e-05 -1 0.782399 0.822918 0.989984 0.870573 0.897475 0.254588 12.2629 0.347291 0.0686784 0.375577
1900 2.92432e-05 -1 0.782308 0.82368 0.989864 0.869201 0.898726 0.255226 12.2631 0.347283 0.0691771 0.375323
2000 2.91126e-05 -1 0.782201 0.824499 0.989742 0.867786 0.900005 0.255888 12.2633 0.347331 0.069695 0.375093
2100 2.89803e-05 -1 0.782077 0.82533 0.989618 0.866338 0.901297 0.25654 12.2635 0.347382 0.0702227 0.374869
2200 2.88443e-05 -1 0.781941 0.826116 0.989492 0.864878 0.902583 0.257174 12.2637 0.347404 0.0707521 0.374639
2300 2.87054e-05 -1 0.781782 0.826982 0.989364 0.86336 0.903908 0.257821 12.264 0.34748 0.0713039 0.374434
2400 2.85673e-05 -1 0.781609 0.827832 0.989233 0.861817 0.905236 0.258455 12.2642 0.347545 0.0718625 0.37423
