epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 18.0383 1.50414 0.225273 -1
0 0.158254 -1 0.309418 0.187006 0.818224 0.538867 0.915339 1.23304 12.4393 1.49691 0.332683 0.690513
100 0.00110175 -1 0.184126 0.20204 0.922234 0.584245 0.931234 0.399355 12.287 0.843497 0.133133 0.644749
200 0.000897221 -1 0.161852 0.222097 0.935033 0.625783 0.933852 0.271131 12.2785 0.782445 0.0944599 0.63658
300 0.000863911 -1 0.15478 0.240738 0.940611 0.653415 0.933597 0.215801 12.2762 0.765608 0.0768774 0.632224
400 0.000847714 -1 0.153655 0.258258 0.943826 0.673422 0.932467 0.185023 12.2755 0.760308 0.066818 0.628944
500 0.000836851 -1 0.155931 0.275281 0.945909 0.689028 0.931094 0.165472 12.2754 0.760869 0.0603054 0.626196
600 0.000828334 -1 0.159677 0.291891 0.94748 0.701848 0.92966 0.15167 12.2756 0.762385 0.0556453 0.623546
700 0.000820808 -1 0.164883 0.308481 0.948669 0.712803 0.928283 0.141551 12.2761 0.76591 0.0521891 0.62104
800 0.000814065 -1 0.170578 0.324934 0.949701 0.722426 0.926963 0.133649 12.2766 0.768734 0.0494648 0.61848
900 0.00080748 -1 0.177763 0.341823 0.950466 0.731211 0.92576 0.127502 12.2775 0.774816 0.047327 0.616136
1000 0.000801038 -1 0.18493 0.358671 0.951223 0.739258 0.92462 0.122393 12.2783 0.779068 0.0455369 0.613605
1100 0.000794662 -1 0.192781 0.375804 0.95188 0.746853 0.923563 0.118138 12.2792 0.784239 0.044036 0.611114
1200 0.000788135 -1 0.201467 0.393392 0.952443 0.75416 0.922599 0.114592 12.2805 0.790728 0.0427758 0.60867
1300 0.000781553 -1 0.210325 0.411193 0.953013 0.761229 0.921691 0.111498 12.2818 0.79647 0.0416689 0.606124
1400 0.000774718 -1 0.219373 0.429246 0.953598 0.768132 0.920845 0.108791 12.2831 0.801472 0.0406941 0.603456
1500 0.000767693 -1 0.229564 0.447994 0.954084 0.775115 0.920074 0.106458 12.2849 0.808803 0.0398481 0.600921
1600 0.000760332 -1 0.24022 0.467138 0.954568 0.782141 0.919349 0.104358 12.2869 0.816225 0.0390824 0.598329
1700 0.000752604 -1 0.251063 0.486588 0.955097 0.789249 0.918657 0.102429 12.2891 0.82284 0.0383738 0.595596
1800 0.000744413 -1 0.262764 0.506612 0.955596 0.796599 0.918009 0.100675 12.2918 0.830531 0.0377261 0.592892
1900 0.000735652 -1 0.275252 0.527196 0.956092 0.804254 0.917399 0.099065 12.2949 0.838849 0.0371271 0.590159
2000 0.000726304 -1 0.288798 0.548395 0.956559 0.812315 0.916817 0.0975533 12.2988 0.848393 0.0365622 0.587443
2100 0.000716088 -1 0.30249 0.569748 0.957119 0.820706 0.916241 0.0960812 12.3031 0.856422 0.0360081 0.584526
2200 0.000705036 -1 0.317943 0.591843 0.957597 0.829735 0.91569 0.0946845 12.3088 0.866919 0.0354808 0.581763
2300 0.000692669 -1 0.333808 0.613907 0.958158 0.839223 0.915136 0.0932926 12.3155 0.876008 0.0349522 0.578827
2400 0.000678753 -1 0.351665 0.636441 0.958639 0.849492 0.914591 0.0919302 12.3246 0.886958 0.0344345 0.576037
2500 0.000663012 -1 0.371113 0.658826 0.959087 0.860447 0.914032 0.090543 12.3365 0.897955 0.0339084 0.573311
2600 0.000644662 -1 0.392163 0.680482 0.959481 0.871997 0.913449 0.0891111 12.3525 0.907951 0.0333686 0.570671
2700 0.00062283 -1 0.416039 0.700923 0.959618 0.884044 0.912843 0.0876428 12.3758 0.917659 0.0328271 0.568484
2800 0.000596412 -1 0.442558 0.718462 0.959315 0.895936 0.912209 0.0861348 12.41 0.924154 0.0322951 0.567017
2900 0.000563973 -1 0.473006 0.731182 0.957842 0.906663 0.925641 0.0846502 12.464 0.926232 0.0318306 0.567231
3000 0.000524508 -1 0.504915 0.734743 0.954114 0.91435 0.944516 0.0832735 12.5451 0.919378 0.0315075 0.570202
3100 0.000479761 -1 0.53054 0.724861 0.947247 0.917844 0.958351 0.0821755 12.6445 0.904754 0.0313845 0.576398
3200 0.00043433 -1 0.548724 0.704121 0.935458 0.918413 0.967696 0.0816464 12.7567 0.890121 0.0315387 0.58658
3300 0.000392134 -1 0.552156 0.676057 0.922193 0.91774 0.972506 0.0816793 12.8443 0.881245 0.0318315 0.598082
3400 0.000355354 -1 0.547742 0.646764 0.9071 0.916872 0.975747 0.0823187 12.9206 0.87298 0.0322968 0.610645
3500 0.000323374 -1 0.53613 0.618258 0.893227 0.916127 0.977656 0.083437 12.9758 0.867598 0.0328623 0.622899
3600 0.000295926 -1 0.520366 0.59194 0.880966 0.915563 0.978946 0.0849728 13.0171 0.862878 0.0335267 0.634483
3700 0.000272393 -1 0.501203 0.56799 0.872437 0.915186 0.97964 0.0868401 13.0418 0.860325 0.0342567 0.644832
3800 0.000251745 -1 0.481199 0.546573 0.86505 0.914897 0.98018 0.0890224 13.0614 0.857943 0.035075 0.6543
3900 0.000233736 -1 0.45968 0.527424 0.861508 0.914701 0.980341 0.0914759 13.0687 0.857836 0.0359524 0.662373
4000 0.000217929 -1 0.439222 0.510401 0.856288 0.914501 0.980695 0.0942133 13.0812 0.855683 0.0369302 0.669817
4100 0.000203752 -1 0.4187 0.495049 0.852452 0.914307 0.980907 0.0972266 13.0893 0.854578 0.037986 0.67632
4200 0.000190839 -1 0.399101 0.481174 0.847452 0.914089 0.981206 0.100524 13.1004 0.852666 0.0391357 0.682223
4300 0.000179202 -1 0.379055 0.468259 0.845384 0.913843 0.981265 0.104079 13.1033 0.852609 0.0403527 0.687196
4400 0.000168536 -1 0.360508 0.456394 0.840386 0.913552 0.981547 0.107986 13.1138 0.850633 0.0416917 0.69196
4500 0.000158635 -1 0.342944 0.445286 0.833883 0.913215 0.981905 0.112262 13.1273 0.847994 0.0431487 0.696457
4600 0.000149583 -1 0.32486 0.434656 0.831377 0.912774 0.981957 0.116898 13.1305 0.848123 0.0447063 0.700215
4700 0.000141149 -1 0.307782 0.424542 0.827513 0.91225 0.982085 0.121977 13.1367 0.847651 0.0464054 0.70381
4800 0.000133236 -1 0.292046 0.414825 0.820768 0.911661 0.982369 0.127587 13.1488 0.845853 0.0482727 0.707473
4900 0.000125868 -1 0.276715 0.405458 0.814653 0.910966 0.982608 0.133768 13.159 0.844217 0.0503135 0.710832
5000 0.000118974 -1 0.261961 0.396269 0.809057 0.910112 0.982763 0.140526 13.1672 0.843709 0.0525282 0.713968
5100 0.000112522 -1 0.247884 0.387302 0.803382 0.909108 0.982904 0.148052 13.175 0.843326 0.0549768 0.717014
5200 0.000106439 -1 0.235287 0.378592 0.79332 0.908046 0.98324 0.156403 13.1906 0.841024 0.0576655 0.720166
5300 0.000100712 -1 0.222711 0.369918 0.786924 0.906688 0.983344 0.165657 13.1981 0.841317 0.0606269 0.723003
5400 9.53419e-05 -1 0.211257 0.361426 0.778235 0.905164 0.983512 0.176002 13.2088 0.841159 0.0639035 0.725855
5500 9.02158e-05 -1 0.200866 0.353094 0.76719 0.903472 0.983737 0.187578 13.2224 0.840519 0.0675271 0.728699
5600 8.53766e-05 -1 0.190863 0.344788 0.75919 0.901391 0.98377 0.200424 13.2298 0.842451 0.0715234 0.731271
5700 8.08019e-05 -1 0.182361 0.336652 0.745273 0.899218 0.983992 0.214952 13.2452 0.842428 0.0759648 0.734035
5800 7.63952e-05 -1 0.174606 0.328616 0.731912 0.896676 0.984106 0.231184 13.258 0.844194 0.0808727 0.73664
5900 7.2151e-05 -1 0.167688 0.320729 0.718325 0.893805 0.984167 0.24925 13.2697 0.846977 0.0862665 0.739069
6000 6.81716e-05 -1 0.161997 0.312966 0.701328 0.89066 0.984246 0.269452 13.2841 0.850248 0.0921902 0.741546
