epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
0 0.244131 -1 0.466568 0.0938733 0.444562 0.473698 0.939225 2.46175 13.043 4.10733 0.693076 0.440789
100 0.00323891 -1 0.295616 0.0807954 0.71437 0.781082 0.912284 0.492365 12.7688 3.92416 0.156549 0.430047
200 7.1944e-05 -1 0.280755 0.081381 0.752058 0.789405 0.90305 0.421973 12.6974 3.78609 0.135243 0.449965
300 5.07475e-05 -1 0.269979 0.0817242 0.774025 0.796672 0.895471 0.374843 12.6527 3.67675 0.120948 0.466534
400 3.86459e-05 -1 0.261811 0.0818577 0.788382 0.802758 0.889117 0.340789 12.6222 3.59067 0.110597 0.480159
500 3.10957e-05 -1 0.255429 0.0818114 0.798444 0.807872 0.883687 0.31484 12.6003 3.52238 0.102693 0.491434
600 2.6078e-05 -1 0.250332 0.0816096 0.805826 0.812225 0.878969 0.294282 12.5839 3.46779 0.0964188 0.500849
700 2.25791e-05 -1 0.24618 0.0812642 0.81146 0.815977 0.87481 0.277486 12.5712 3.42341 0.0912825 0.508716
800 2.00543e-05 -1 0.242713 0.0807907 0.815944 0.819251 0.871089 0.263397 12.5611 3.38628 0.0869669 0.515275
900 1.81633e-05 -1 0.239851 0.0802225 0.819449 0.822147 0.867749 0.251443 12.5531 3.35638 0.0832977 0.520919
1000 1.67199e-05 -1 0.237436 0.0795708 0.822291 0.824732 0.864714 0.241105 12.5467 3.33157 0.080119 0.52575
1100 1.55827e-05 -1 0.235345 0.0788384 0.824699 0.827047 0.861932 0.232029 12.5413 3.30999 0.0773241 0.529811
1200 1.46671e-05 -1 0.233586 0.0780553 0.826634 0.829152 0.859379 0.224026 12.537 3.29262 0.0748553 0.533395
1300 1.39161e-05 -1 0.232043 0.0772179 0.828302 0.831068 0.85701 0.21686 12.5333 3.27742 0.0726413 0.53645
1400 1.32898e-05 -1 0.230679 0.0763353 0.829758 0.83282 0.854805 0.2104 12.5301 3.26397 0.0706432 0.539047
1500 1.27564e-05 -1 0.229496 0.0754219 0.83098 0.834437 0.852748 0.204555 12.5275 3.25274 0.0688323 0.541335
1600 1.22959e-05 -1 0.228482 0.0744881 0.831979 0.835941 0.850823 0.199243 12.5254 3.24374 0.0671837 0.543398
1700 1.18932e-05 -1 0.227557 0.0735287 0.832893 0.837332 0.849009 0.194361 12.5234 3.23538 0.0656671 0.545152
1800 1.15378e-05 -1 0.22673 0.0725565 0.833689 0.838631 0.847296 0.189865 12.5218 3.22814 0.0642686 0.546706
1900 1.12171e-05 -1 0.225988 0.071572 0.834391 0.839844 0.845676 0.18571 12.5204 3.22179 0.0629747 0.548077
2000 1.09273e-05 -1 0.225331 0.0705813 0.834989 0.840987 0.844141 0.181859 12.5192 3.2165 0.0617736 0.549319
2100 1.06636e-05 -1 0.224725 0.0695829 0.835535 0.842058 0.842682 0.178273 12.5181 3.21166 0.060654 0.550398
2200 1.04204e-05 -1 0.224186 0.0685834 0.835999 0.843074 0.843074 0.174921 12.5173 3.20768 0.0596064 0.551391
2300 1.01955e-05 -1 0.223689 0.0675846 0.836415 0.844034 0.844034 0.171782 12.5165 3.20415 0.058624 0.552291
2400 9.9866e-06 -1 0.223226 0.0665847 0.836801 0.844941 0.844941 0.168832 12.5158 3.20085 0.0577 0.553083
2500 9.78895e-06 -1 0.222803 0.0655872 0.837138 0.845804 0.845804 0.166057 12.5152 3.19807 0.0568296 0.553809
