epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 16.6674 0.245833 0.142951 -1
0 0.00642737 -1 0.253535 0.0126894 0.963081 0.952995 0.997908 1.51688 14.5482 0.519065 0.290885 0.0740495
100 0.000110139 -1 0.298751 0.0119405 0.978695 0.953124 0.998344 1.53686 14.7789 0.512814 0.26818 0.0719445
200 8.93183e-05 -1 0.325562 0.0357999 0.981652 0.952071 0.998372 1.56203 14.8252 0.526914 0.255979 0.0712185
300 7.65864e-05 -1 0.348442 0.0564808 0.983696 0.951166 0.998384 1.58382 14.8592 0.539215 0.246129 0.0699349
400 6.68828e-05 -1 0.368113 0.0748338 0.985032 0.950276 0.998368 1.60348 14.8781 0.551505 0.238288 0.068412
500 5.91986e-05 -1 0.385442 0.0913201 0.98597 0.949428 0.998338 1.6211 14.8884 0.563232 0.231851 0.0667176
600 5.29702e-05 -1 0.400647 0.106395 0.986544 0.948579 0.998288 1.63718 14.889 0.574979 0.226706 0.0649677
700 4.7786e-05 -1 0.414338 0.120225 0.986912 0.947767 0.998231 1.65165 14.8853 0.586147 0.222411 0.0631667
800 4.34168e-05 -1 0.426656 0.133055 0.98704 0.946949 0.99816 1.66504 14.8758 0.59736 0.21896 0.0614246
900 3.96679e-05 -1 0.437866 0.145 0.987032 0.946176 0.998087 1.6771 14.8643 0.607869 0.216049 0.0596812
1000 3.64322e-05 -1 0.448041 0.156213 0.986791 0.945381 0.997999 1.68845 14.8481 0.618613 0.213798 0.058063
1100 3.36067e-05 -1 0.457484 0.166707 0.986455 0.944631 0.997912 1.69879 14.8319 0.628666 0.211861 0.0564934
1200 3.11148e-05 -1 0.466056 0.176644 0.985825 0.943835 0.997807 1.7088 14.8109 0.63929 0.210539 0.0551084
1300 2.89248e-05 -1 0.474141 0.185966 0.985137 0.943093 0.997706 1.71792 14.7914 0.649108 0.209357 0.05377
