epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 301.525 52.9812 40.9859 -1
0 0.00387828 -1 0.0173929 0.0404324 0.0114756 0.855794 0.926651 132.497 301.476 50.3714 41.2417 0.00482448
1 0.00341317 -1 0.0170957 0.040168 0.0118178 0.855804 0.926609 132.496 301.475 50.3692 41.2557 0.0011568
2 0.00324516 -1 0.0178828 0.0371481 0.0134515 0.855734 0.926268 132.495 301.468 50.378 41.3459 0.000418522
3 0.00294275 -1 0.0188555 0.0312569 0.0155818 0.85547 0.925624 132.494 301.459 50.4205 41.497 0.00318729
4 0.0024518 -1 0.020557 0.0220361 0.0187949 0.855053 0.92462 132.494 301.441 50.4899 41.7235 0.00669714
5 0.00179976 -1 0.0224136 0.0102437 0.0223753 0.854475 0.923366 132.494 301.419 50.5942 41.9881 0.00963092
6 0.00113404 -1 0.0232612 0.000992547 0.0248958 0.853842 0.922232 132.494 301.403 50.7165 42.2043 0.0124289
7 0.000620314 -1 0.0237788 0.0094009 0.0268387 0.853434 0.922016 132.494 301.389 50.7985 42.3501 0.0144974
8 0.000306842 -1 0.0236154 0.0143996 0.0277477 0.853224 0.922026 132.494 301.384 50.8423 42.419 0.0148217
9 0.000143486 -1 0.0232461 0.0170264 0.0281456 0.853151 0.922033 132.494 301.379 50.8565 42.4446 0.0148809
10 6.54929e-05 -1 0.022517 0.018149 0.0279379 0.853111 0.922038 132.493 301.377 50.8625 42.4403 0.0149134
11 2.97754e-05 -1 0.0217561 0.0186587 0.0275304 0.853076 0.922042 132.493 301.374 50.8668 42.4273 0.0148146
12 1.36939e-05 -1 0.0209707 0.0188344 0.0269837 0.853034 0.922045 132.493 301.373 50.8725 42.4099 0.0146057
13 6.47877e-06 -1 0.0201467 0.0189155 0.0263191 0.852968 0.922047 132.493 301.371 50.8827 42.3914 0.0144815
14 3.23414e-06 -1 0.0193752 0.0188898 0.0256551 0.852901 0.922049 132.492 301.37 50.8933 42.3732 0.0141558
15 1.76345e-06 -1 0.018615 0.0188488 0.0249662 0.852823 0.922051 132.492 301.369 50.9059 42.3555 0.0138826
16 1.09029e-06 -1 0.0178905 0.0187873 0.0242894 0.852744 0.922053 132.492 301.369 50.919 42.3387 0.0135931
17 7.76884e-07 -1 0.0171661 0.0187146 0.0235963 0.852659 0.922054 132.492 301.368 50.9332 42.3221 0.0133236
18 6.27588e-07 -1 0.0164712 0.0186468 0.0229219 0.852575 0.922056 132.492 301.367 50.9475 42.3062 0.0130311
19 5.53392e-07 -1 0.0157712 0.0185651 0.0222344 0.852488 0.922057 132.492 301.366 50.9622 42.2902 0.0127547
20 5.13892e-07 -1 0.0151151 0.0184941 0.0215858 0.852404 0.922058 132.491 301.365 50.9765 42.2753 0.012463
21 4.90778e-07 -1 0.0144508 0.0184242 0.0209257 0.852317 0.922059 132.491 301.365 50.9912 42.2604 0.0122221
22 4.75335e-07 -1 0.0138056 0.0183627 0.0202823 0.852231 0.922061 132.491 301.364 51.0058 42.246 0.0119987
23 4.63842e-07 -1 0.013166 0.0182938 0.0196424 0.852147 0.922062 132.491 301.363 51.0202 42.2316 0.011781
24 4.54137e-07 -1 0.0125685 0.0182283 0.0190441 0.852068 0.922063 132.491 301.363 51.0337 42.2181 0.011479
25 4.45845e-07 -1 0.0119768 0.0181504 0.0184513 0.85199 0.922064 132.491 301.362 51.0469 42.2047 0.011255
26 4.38011e-07 -1 0.0113903 0.0180802 0.0178624 0.851912 0.922065 132.491 301.361 51.0601 42.1914 0.0110057
27 4.30738e-07 -1 0.010819 0.0180086 0.0172884 0.851837 0.922066 132.491 301.361 51.073 42.1784 0.0108017
28 4.24093e-07 -1 0.0102679 0.0179468 0.0167351 0.851763 0.922067 132.49 301.36 51.0855 42.166 0.0105532
29 4.17558e-07 -1 0.00972383 0.0178847 0.016188 0.85169 0.922068 132.49 301.36 51.0979 42.1538 0.0103463
30 4.1138e-07 -1 0.00917354 0.0178181 0.0156346 0.851617 0.922068 132.49 301.359 51.1104 42.1414 0.0101586
31 4.05469e-07 -1 0.00865911 0.017748 0.0151175 0.851549 0.922069 132.49 301.358 51.1219 42.1296 0.00993316
32 3.99787e-07 -1 0.00815225 0.0176844 0.0146077 0.851482 0.92207 132.49 301.358 51.1334 42.1181 0.00970963
