epoch loss acc W1MaxOvl W1LogNormRat ZMaxOvl HMaxOvl HOnesMaxOvl HMinNorm HOSV0 HOSV1 HOSV2 W2MinNorm
-1 -1 -1 -1 -1 -1 -1 -1 -1 301.527 51.9463 42.4895 -1
0 0.027144 -1 0.0591566 0.00517275 0.0612544 0.838158 0.922271 130.535 300.207 52.8868 40.6161 0.22619
1 0.00850366 -1 0.277323 0.0663473 0.280857 0.786557 0.917779 132.263 300.153 61.3992 37.6353 0.480649
2 0.000716418 -1 0.33787 0.0760455 0.338946 0.778 0.918587 132.345 300.123 62.6367 36.0486 0.497753
3 0.000349922 -1 0.374226 0.0743697 0.375034 0.775308 0.919664 132.268 300.109 62.9589 34.8002 0.491757
4 0.000320729 -1 0.406215 0.0722998 0.407254 0.773037 0.920595 132.21 300.1 63.2279 33.6717 0.485997
5 0.000303726 -1 0.435093 0.0704372 0.436386 0.771058 0.92143 132.164 300.094 63.4614 32.6408 0.481205
6 0.000289863 -1 0.460621 0.0685649 0.462134 0.769571 0.922214 132.119 300.091 63.6271 31.705 0.476534
7 0.00027813 -1 0.483591 0.0673495 0.485309 0.768331 0.922943 132.092 300.091 63.7638 30.8513 0.471269
8 0.000268278 -1 0.505016 0.0658492 0.506935 0.767149 0.92358 132.061 300.091 63.8952 30.0538 0.468582
9 0.000259907 -1 0.524006 0.0645551 0.526068 0.766322 0.924195 132.037 300.093 63.9785 29.3274 0.464886
10 0.000252604 -1 0.54173 0.0639042 0.543926 0.765468 0.924764 132.016 300.095 64.0703 28.6532 0.463064
11 0.000246236 -1 0.557502 0.0631874 0.559811 0.764928 0.925309 132.003 300.099 64.1196 28.0344 0.460189
12 0.000240816 -1 0.572037 0.062552 0.574414 0.764497 0.925827 131.987 300.103 64.1548 27.4587 0.458101
13 0.000235911 -1 0.584896 0.0618864 0.587338 0.764349 0.926345 131.968 300.108 64.1502 26.9309 0.455258
14 0.000231613 -1 0.59716 0.0618771 0.599673 0.764048 0.92681 131.961 300.113 64.1719 26.4361 0.453977
15 0.000227828 -1 0.608388 0.0615769 0.610932 0.763926 0.927265 131.945 300.117 64.1677 25.9724 0.452772
16 0.000224385 -1 0.618649 0.0619075 0.62122 0.76383 0.927707 131.938 300.122 64.163 25.5464 0.451731
17 0.000221175 -1 0.628166 0.0622329 0.630757 0.7638 0.928124 131.941 300.128 64.1508 25.1462 0.450226
18 0.000218245 -1 0.636928 0.0626959 0.639523 0.763829 0.928526 131.903 300.135 64.1312 24.7734 0.449015
19 0.000215619 -1 0.644731 0.0632838 0.647325 0.764015 0.928948 131.842 300.14 64.0885 24.4307 0.448183
20 0.000213175 -1 0.651811 0.0641422 0.654406 0.764248 0.929362 131.779 300.145 64.0406 24.1147 0.447083
21 0.000210871 -1 0.658683 0.0647419 0.661263 0.764451 0.92974 131.721 300.15 63.9978 23.8099 0.446827
22 0.000208568 -1 0.664786 0.0661362 0.667347 0.764663 0.930123 131.663 300.156 63.9562 23.5361 0.446205
23 0.000206565 -1 0.670518 0.0674164 0.673039 0.764915 0.930493 131.608 300.16 63.9087 23.2767 0.446201
24 0.000204487 -1 0.675615 0.0688926 0.678101 0.765233 0.930864 131.549 300.166 63.853 23.0402 0.445817
25 0.000202706 -1 0.680051 0.0705926 0.682462 0.765666 0.931256 131.495 300.171 63.7805 22.8262 0.445442
26 0.000200755 -1 0.68421 0.0721241 0.686571 0.766104 0.931614 131.434 300.178 63.7089 22.6235 0.444583
27 0.000199003 -1 0.688065 0.0742442 0.690373 0.766434 0.931963 131.382 300.183 63.6548 22.4393 0.444711
28 0.000197169 -1 0.691511 0.0763104 0.693748 0.766835 0.93231 131.331 300.189 63.5905 22.2698 0.445
29 0.000195356 -1 0.694255 0.0787683 0.696423 0.767315 0.932674 131.279 300.195 63.5155 22.1257 0.444751
30 0.000193541 -1 0.69703 0.0813083 0.699138 0.76767 0.932999 131.228 300.201 63.4603 21.9867 0.445236
31 0.000191878 -1 0.699255 0.0837485 0.701285 0.768148 0.933333 131.178 300.207 63.3871 21.8655 0.44549
32 0.00019011 -1 0.70079 0.0865627 0.702717 0.768745 0.933695 131.126 300.213 63.2969 21.7689 0.445418
33 0.000188222 -1 0.702111 0.0895334 0.70393 0.769294 0.934039 131.079 300.218 63.2145 21.6842 0.445802
34 0.000186413 -1 0.703146 0.092606 0.704853 0.769831 0.934372 131.03 300.225 63.1353 21.6122 0.446308
35 0.000184534 -1 0.703687 0.0958665 0.705289 0.770426 0.934709 130.98 300.23 63.0481 21.5583 0.446456
36 0.000182614 -1 0.703994 0.0992177 0.705469 0.770986 0.935029 130.935 300.237 62.9671 21.5168 0.447199
37 0.000180581 -1 0.703501 0.102652 0.70485 0.771746 0.935384 130.886 300.243 62.856 21.4989 0.44738
38 0.000178576 -1 0.702855 0.106562 0.704079 0.772369 0.935708 130.837 300.25 62.7685 21.4941 0.447674
39 0.00017638 -1 0.701755 0.110317 0.702843 0.77309 0.936035 130.788 300.257 62.6662 21.5045 0.447948
40 0.000174206 -1 0.700606 0.114352 0.701547 0.77365 0.936327 130.746 300.265 62.5898 21.525 0.449265
41 0.000171911 -1 0.698453 0.1183 0.69923 0.77452 0.936667 130.697 300.272 62.4663 21.5714 0.449288
42 0.000169512 -1 0.696837 0.12267 0.697461 0.774957 0.936914 130.659 300.28 62.4111 21.6173 0.451333
43 0.000167077 -1 0.693634 0.126877 0.694062 0.775974 0.937268 130.608 300.288 62.2672 21.6993 0.451008
44 0.000164431 -1 0.690653 0.131331 0.690914 0.776691 0.937552 130.567 300.296 62.1713 21.7858 0.452304
45 0.00016184 -1 0.687205 0.135844 0.687305 0.777442 0.937826 130.525 300.305 62.0711 21.8891 0.453267
46 0.000159026 -1 0.683223 0.140581 0.683127 0.778239 0.938107 130.484 300.313 61.9647 22.0114 0.454408
47 0.000156146 -1 0.678657 0.145233 0.678353 0.779143 0.938388 130.441 300.323 61.8434 22.1506 0.455181
48 0.000153155 -1 0.673925 0.149832 0.673421 0.779963 0.938639 130.406 300.331 61.7354 22.2997 0.456862
49 0.000150003 -1 0.668522 0.154644 0.667809 0.780872 0.938896 130.365 300.342 61.616 22.4695 0.457927
50 0.000146783 -1 0.662601 0.159453 0.661657 0.781831 0.939147 130.325 300.353 61.4901 22.6549 0.458827
51 0.000143382 -1 0.656356 0.164278 0.655202 0.782753 0.93938 130.293 300.363 61.3703 22.8528 0.460568
52 0.000139935 -1 0.649582 0.169338 0.648222 0.783694 0.939606 130.259 300.375 61.2499 23.0677 0.462092
53 0.000136395 -1 0.642262 0.173964 0.640653 0.784764 0.939827 130.224 300.386 61.1092 23.2952 0.463276
54 0.000132685 -1 0.634613 0.178669 0.632801 0.78577 0.940018 130.191 300.398 60.9801 23.5353 0.464636
55 0.000128937 -1 0.626586 0.183765 0.62454 0.786742 0.940205 130.162 300.41 60.8584 23.7889 0.466464
56 0.000125133 -1 0.617979 0.188336 0.615682 0.787852 0.940384 130.133 300.423 60.7149 24.0549 0.467933
57 0.000121146 -1 0.60929 0.192986 0.606778 0.788832 0.940524 130.107 300.437 60.5936 24.3275 0.469834
58 0.000117168 -1 0.599998 0.197622 0.597277 0.789894 0.940665 130.082 300.45 60.4598 24.6135 0.47166
59 0.000113224 -1 0.590215 0.202247 0.587277 0.791013 0.940805 130.061 300.463 60.3183 24.9117 0.473454
60 0.000109113 -1 0.580112 0.206662 0.576947 0.792159 0.940925 130.036 300.477 60.1733 25.2166 0.474919
61 0.000105006 -1 0.569895 0.211155 0.566549 0.793208 0.941022 130.02 300.491 60.0448 25.5267 0.477144
62 0.000100938 -1 0.55943 0.21507 0.555883 0.794323 0.941094 130.001 300.506 59.9052 25.84 0.479003
63 9.67922e-05 -1 0.548444 0.219297 0.544721 0.795479 0.941178 129.986 300.52 59.7606 26.1638 0.480695
64 9.27252e-05 -1 0.537453 0.223173 0.53353 0.796614 0.941234 129.971 300.535 59.6193 26.4878 0.4824
65 8.87252e-05 -1 0.526295 0.226784 0.522227 0.79773 0.941272 129.963 300.55 59.4808 26.8136 0.484765
66 8.47181e-05 -1 0.515338 0.230235 0.511116 0.79876 0.941277 129.956 300.565 59.3561 27.1368 0.486974
67 8.07833e-05 -1 0.503971 0.233857 0.499608 0.799859 0.941295 129.947 300.58 59.2219 27.4644 0.488771
